Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
CP008822	CP008822@18	655312	655563	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[735]	['8.40e-09']	[0.845]	[0.653]	NA	NA
CP008822	CP008822@53	1974780	1975178	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2148]	['5.40e-06']	[0.429]	[0.61]	NA	NA
CP008822	CP008822@9	202511	203470	False	0%	NA	III-B	1.0	['htpX_0_CAS-III-B']	[247]	['3.00e-05']	[0.375]	[0.362]	NA	NA
CP008822	CP008822@16	568517	569248	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[633]	['4.10e-06']	[0.455]	[0.366]	NA	NA
CP008822	CP008822@32	989224	989886	False	0%	0%	I-A	0.0	['CasR_0_CAS-I-II-III-IV-V-VI']	[1093]	['3.00e-03']	[0.344]	[0.384]	NA	NA
CP008822	CP008822@34	1029577	1030812	False	0%	NA	III-C	1.0	['AbiEii_2_CAS-III-C']	[1137]	['7.70e-16']	[0.495]	[0.505]	NA	NA
CP008822	CP008822@5	117795	118073	False	0%	33%	I-A	2.0	['Cas2_8_CAS-I-II-III-IV-V-VI']	[149]	['4.10e-21']	[0.925]	[0.851]	NA	1
CP008822	CP008822@26	889289	890005	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[993]	['4.40e-14']	[0.757]	[0.707]	NA	NA
CP008822	CP008822@58	2135519	2136265	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2332]	['1.90e-08']	[0.349]	[0.349]	NA	NA
CP008822	CP008822@28	925653	926003	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1036]	['7.00e-19']	[0.752]	[0.822]	NA	NA
CP008822	CP008822@57	2116948	2119556	False	0%	33%	II-A	3.0	['Csn2_7_CAS-II-A', 'AbiEii_0_CAS-III']	[2305, 2306]	['6.40e-03', '6.00e-06']	[0.348, 0.532]	[0.435, 0.845]	NA	1
