Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
DXJN01000037	DXJN01000037@1	26338	27180	False	0%	0%	I-A	0.0	['CasR_0_CAS-I-II-III-IV-V-VI']	[31]	['1.30e-04']	[0.406]	[0.571]	NA	NA
DXJN01000048	DXJN01000048@1	529	2073	False	0%	NA	III-A	1.0	['Csx1_9_CAS-III']	[1]	['6.80e-57']	[0.808]	[0.995]	NA	NA
DXJN01000029	DXJN01000029@2	143907	144407	False	20%	NA	III-A	4.0	['Csm2gr11_2_CAS-III-A']	[147]	['2.70e-03']	[0.449]	[0.493]	-1	NA
DXJN01000056	DXJN01000056@1	12510	13445	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[20]	['1.50e-04']	[0.497]	[0.491]	NA	NA
DXJN01000052	DXJN01000052@1	9611	10570	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['2.30e-06']	[0.303]	[0.335]	NA	NA
DXJN01000035	DXJN01000035@1	1345	1842	False	0%	NA	III-B	1.0	['NYN_0_CAS-III-B']	[3]	['1.80e-18']	[0.952]	[0.484]	NA	NA
DXJN01000056	DXJN01000056@7	158206	158559	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[167]	['6.90e-08']	[0.703]	[0.678]	NA	NA
DXJN01000019	DXJN01000019@2	49945	50424	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[46]	['1.10e-03']	[0.45]	[0.33]	NA	NA
DXJN01000035	DXJN01000035@3	60258	60581	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[61]	['4.70e-11']	[0.694]	[0.661]	NA	NA
DXJN01000056	DXJN01000056@6	148967	149503	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[154]	['9.10e-05']	[0.76]	[0.704]	1	NA
DXJN01000025	DXJN01000025@4	164077	164664	False	0%	33%	I-A	2.0	['Cas2_5_CAS-I-II-III-IV-V-VI']	[147]	['3.70e-03']	[0.474]	[0.629]	NA	1
DXJN01000051	DXJN01000051@2	81661	82191	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[77]	['2.30e-03']	[0.52]	[0.335]	NA	NA
DXJN01000068	DXJN01000068@1	16134	16775	False	25%	NA	III-F	4.0	['SSgr11_1_CAS-III-F']	[17]	['1.10e-04']	[0.346]	[0.639]	1	NA
DXJN01000015	DXJN01000015@1	57437	57886	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[68]	['2.30e-03']	[0.68]	[0.754]	NA	NA
DXJN01000029	DXJN01000029@1	116868	117557	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[114]	['1.50e-03']	[0.578]	[0.547]	1	NA
DXJN01000056	DXJN01000056@2	49126	49884	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[53]	['2.30e-04']	[0.364]	[0.31]	NA	NA
DXJN01000071	DXJN01000071@3	47819	48487	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[45]	['1.40e-09']	[0.61]	[0.615]	NA	NA
DXJN01000024	DXJN01000024@2	136930	138021	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[146]	['3.50e-06']	[0.308]	[0.394]	NA	NA
DXJN01000023	DXJN01000023@2	52660	53193	False	0%	NA	III-B	1.0	['NYN_0_CAS-III-B']	[42]	['4.30e-14']	[0.876]	[0.478]	NA	NA
DXJN01000056	DXJN01000056@3	70981	72120	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI', 'CasR_1_CAS-I-II-III-IV-V-VI']	[82, 83]	['1.30e-05', '2.80e-04']	[0.448, 0.374]	[0.381, 0.326]	NA	NA
DXJN01000013	DXJN01000013@1	29156	36041	False	0%	33%	I-A	2.0	['TPR_1_CAS-III-A', 'Cas4_0_CAS-I-II-III-IV-V-VI', 'Cas4_0_CAS-I-II-III-IV-V-VI']	[35, 37, 40]	['2.10e-09', '3.80e-05', '9.60e-10']	[0.453, 0.55, 0.592]	[0.509, 0.626, 0.81]	NA	0
