Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
RIZB01000003	RIZB01000003@6	393923	394462	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[348]	['4.30e-03']	[0.361]	[0.551]	NA	NA
RIZB01000003	RIZB01000003@5	250716	255120	False	0%	NA	III-A	1.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[235, 239]	['6.20e-16', '3.10e-04']	[0.573, 0.322]	[0.653, 0.465]	NA	NA
RIZB01000001	RIZB01000001@2	78046	78780	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[83]	['6.90e-04']	[0.433]	[0.414]	NA	NA
RIZB01000001	RIZB01000001@9	906151	906462	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[947]	['2.70e-09']	[0.51]	[0.508]	NA	NA
RIZB01000002	RIZB01000002@3	129305	130099	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[123]	['7.10e-06']	[0.46]	[0.451]	NA	NA
RIZB01000001	RIZB01000001@31	1917046	1917531	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2018]	['4.40e-03']	[0.444]	[0.636]	NA	NA
RIZB01000003	RIZB01000003@3	141411	141935	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[122]	['4.10e-08']	[0.451]	[0.644]	NA	NA
RIZB01000002	RIZB01000002@9	457262	457993	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[409]	['1.00e-06']	[0.492]	[0.401]	NA	NA
RIZB01000001	RIZB01000001@13	1175037	1175753	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1238]	['9.70e-12']	[0.318]	[0.661]	NA	NA
RIZB01000003	RIZB01000003@8	431328	431594	False	0%	0%	I-A	1.0	['Csx18_0_CAS-I-III']	[388]	['4.60e-03']	[0.393]	[0.354]	NA	NA
RIZB01000001	RIZB01000001@11	1001104	1002021	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[1049]	['2.40e-04']	[0.373]	[0.414]	NA	NA
RIZB01000001	RIZB01000001@27	1805366	1805881	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1885]	['7.30e-04']	[0.448]	[0.551]	NA	NA
RIZB01000001	RIZB01000001@16	1347336	1349723	False	20%	NA	IV-A1	2.0	['Csf4_0_IVA']	[1429]	['9.30e-12']	[0.392]	[0.479]	-1	NA
RIZB01000001	RIZB01000001@20	1442549	1442842	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1526]	['4.80e-10']	[0.653]	[0.602]	NA	NA
RIZB01000002	RIZB01000002@2	124550	125140	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[116]	['2.00e-05']	[0.325]	[0.551]	NA	NA
RIZB01000001	RIZB01000001@24	1699103	1699810	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[1762]	['7.40e-05']	[0.619]	[0.51]	NA	NA
RIZB01000002	RIZB01000002@1	113819	114190	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[105]	['2.80e-05']	[0.597]	[0.636]	NA	NA
RIZB01000001	RIZB01000001@10	987721	988386	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1036]	['2.30e-13']	[0.577]	[0.585]	NA	NA
RIZB01000002	RIZB01000002@10	489475	490419	False	0%	NA	III-B	1.0	['htpX_0_CAS-III-B']	[447]	['2.50e-10']	[0.692]	[0.673]	NA	NA
RIZB01000002	RIZB01000002@5	264916	265236	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[254]	['4.20e-06']	[0.617]	[0.602]	NA	NA
RIZB01000001	RIZB01000001@19	1433236	1433625	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1518]	['5.20e-05']	[0.562]	[0.593]	NA	NA
RIZB01000002	RIZB01000002@8	361538	362278	False	0%	NA	VI-B1	3.0	['Csx27_0_CAS-VI-B']	[336]	['5.20e-06']	[0.672]	[0.765]	NA	NA
RIZB01000001	RIZB01000001@23	1597957	1598496	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1682]	['5.70e-03']	[0.356]	[0.568]	NA	NA
RIZB01000001	RIZB01000001@15	1342159	1342686	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1419]	['3.10e-04']	[0.386]	[0.61]	NA	NA
RIZB01000003	RIZB01000003@2	135253	135603	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[114]	['6.00e-06']	[0.675]	[0.669]	NA	NA
RIZB01000003	RIZB01000003@1	103428	103940	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[90]	['2.20e-04']	[0.386]	[0.61]	NA	NA
