Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
CP070761	CP070761@27	1592185	1593066	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1574]	['9.00e-04']	[0.306]	[0.306]	NA	NA
CP070761	CP070761@42	2412685	2413674	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2381]	['1.90e-04']	[0.424]	[0.479]	NA	NA
CP070761	CP070761@17	666346	667726	False	0%	NA	III-A	1.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[689, 690]	['3.20e-04', '1.70e-08']	[0.373, 0.565]	[0.551, 0.5]	NA	NA
CP070761	CP070761@34	2058404	2059168	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2033]	['1.90e-10']	[0.58]	[0.511]	NA	NA
CP070761	CP070761@39	2229734	2229991	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2200]	['1.60e-04']	[0.465]	[0.39]	NA	NA
CP070761	CP070761@24	1238146	1240146	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1264]	['4.40e-05']	[0.361]	[0.496]	NA	NA
CP070761	CP070761@11	280352	281119	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[286]	['6.20e-08']	[0.523]	[0.454]	NA	NA
CP070761	CP070761@45	2585502	2586191	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2541]	['3.20e-05']	[0.47]	[0.359]	NA	NA
CP070761	CP070761@21	1035797	1040399	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'CasR_0_CAS-I-II-III-IV-V-VI']	[1053, 1057]	['9.50e-03', '5.60e-09']	[0.458, 0.361]	[0.466, 0.364]	NA	NA
CP070761	CP070761@16	646985	647908	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[668]	['3.10e-10']	[0.419]	[0.312]	NA	NA
CP070761	CP070761@22	1046338	1047998	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[1064, 1065]	['1.30e-04', '2.40e-06']	[0.364, 0.514]	[0.352, 0.482]	NA	NA
