Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
BPTN01000005	BPTN01000005@1	5887	6927	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[6]	['6.00e-07']	[0.524]	[0.704]	NA	NA
BPTN01000242	BPTN01000242@1	2730	3476	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[4]	['1.10e-08']	[0.394]	[0.327]	NA	NA
BPTN01000001	BPTN01000001@1	30374	30805	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[34]	['1.10e-07']	[0.472]	[0.636]	NA	NA
BPTN01000320	BPTN01000320@1	373	1515	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2]	['1.00e-05']	[0.323]	[0.444]	NA	NA
BPTN01000489	BPTN01000489@1	556	1053	False	0%	NA	III-B	1.0	['NYN_0_CAS-III-B']	[2]	['5.10e-12']	[0.849]	[0.438]	NA	NA
BPTN01000154	BPTN01000154@1	1538	2293	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['1.40e-05']	[0.444]	[0.729]	NA	NA
BPTN01000252	BPTN01000252@1	3058	3852	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[3]	['1.80e-05']	[0.377]	[0.321]	NA	NA
BPTN01000120	BPTN01000120@1	145	531	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[1]	['3.70e-03']	[0.504]	[0.312]	NA	NA
BPTN01000257	BPTN01000257@1	417	1238	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[2]	['2.40e-04']	[0.376]	[0.414]	NA	NA
BPTN01000023	BPTN01000023@1	13138	13887	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[15]	['1.50e-06']	[0.388]	[0.695]	NA	NA
BPTN01000008	BPTN01000008@1	17119	19074	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[16]	['1.10e-21']	[0.345]	[0.896]	NA	NA
BPTN01000280	BPTN01000280@1	321	512	False	20%	NA	III-A	4.0	['Csm2gr11_5_CAS-III-A']	[2]	['6.90e-03']	[0.641]	[0.358]	1	NA
BPTN01000536	BPTN01000536@1	814	1458	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['2.20e-08']	[0.474]	[0.729]	NA	NA
BPTN01000411	BPTN01000411@1	1126	2184	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2]	['3.50e-06']	[0.431]	[0.493]	NA	NA
BPTN01000445	BPTN01000445@1	34	945	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['2.70e-10']	[0.349]	[0.695]	NA	NA
BPTN01000011	BPTN01000011@1	15462	16031	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[13]	['4.90e-04']	[0.442]	[0.433]	-1	NA
BPTN01000221	BPTN01000221@1	2637	4607	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3]	['7.60e-08']	[0.569]	[0.549]	NA	NA
BPTN01000454	BPTN01000454@1	45	1391	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1]	['2.30e-11']	[0.41]	[0.359]	NA	NA
BPTN01000537	BPTN01000537@1	44	718	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1]	['2.00e-04']	[0.422]	[0.359]	NA	NA
BPTN01000306	BPTN01000306@1	47	1726	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1]	['4.30e-14']	[0.487]	[0.514]	NA	NA
BPTN01000191	BPTN01000191@1	1806	2687	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2]	['8.80e-04']	[0.442]	[0.454]	NA	NA
BPTN01000056	BPTN01000056@1	8597	11321	False	0%	33%	I-A	2.0	['Cas2_2_CAS-I-II-III-IV-V-VI', 'Csf4_0_IVA']	[7, 8]	['3.20e-03', '2.50e-14']	[0.493, 0.621]	[0.772, 0.682]	NA	-1
BPTN01000038	BPTN01000038@1	5808	8036	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[7]	['4.70e-13']	[0.328]	[0.521]	NA	NA
BPTN01000086	BPTN01000086@1	2896	3423	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[7]	['4.20e-03']	[0.71]	[0.64]	1	NA
BPTN01000099	BPTN01000099@1	5824	6582	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[6]	['3.00e-05']	[0.719]	[0.729]	NA	NA
BPTN01000035	BPTN01000035@1	3754	4092	False	20%	NA	III-A	4.0	['Csm2_1_IIIA']	[8]	['4.40e-03']	[0.876]	[0.705]	-1	NA
BPTN01000343	BPTN01000343@1	1176	1547	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['7.40e-06']	[0.548]	[0.585]	NA	NA
BPTN01000406	BPTN01000406@1	98	2047	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1]	['5.90e-25']	[0.585]	[0.5]	NA	NA
BPTN01000057	BPTN01000057@1	3251	3565	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[5]	['1.10e-07']	[0.733]	[0.344]	NA	NA
BPTN01000065	BPTN01000065@1	3	2219	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[1]	['2.40e-11']	[0.387]	[0.669]	-1	NA
BPTN01000182	BPTN01000182@1	899	1645	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2]	['1.20e-07']	[0.574]	[0.496]	NA	NA
BPTN01000071	BPTN01000071@1	9386	10069	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[12]	['7.30e-06']	[0.338]	[0.568]	NA	NA
BPTN01000078	BPTN01000078@1	83	928	False	0%	0%	I-C	1.0	['HEAT_CxxC_PDDEXK_0_CAS-I-C']	[1]	['4.30e-07']	[0.518]	[0.368]	NA	NA
BPTN01000181	BPTN01000181@1	2904	3185	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['6.70e-09']	[0.723]	[0.636]	NA	NA
BPTN01000049	BPTN01000049@1	2253	4694	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3]	['8.90e-05']	[0.582]	[0.619]	NA	NA
BPTN01000237	BPTN01000237@1	3991	4455	False	0%	33%	I-A	2.0	['Cas4_0_CAS-I-II-III-IV-V-VI']	[5]	['3.90e-05']	[0.671]	[0.553]	NA	1
BPTN01000017	BPTN01000017@1	6946	7956	False	14%	0%	I-A	4.0	['Csa5gr11_3_CAS-I-A']	[8]	['8.90e-03']	[0.365]	[0.636]	-1	NA
BPTN01000036	BPTN01000036@1	3448	4356	False	17%	NA	III-B	2.0	['Cmr4_0_IIIB']	[5]	['3.30e-03']	[0.376]	[0.406]	-1	NA
BPTN01000531	BPTN01000531@1	802	1536	False	17%	NA	III-C	4.0	['Cmr5gr11_1_CAS-III-C']	[2]	['5.50e-04']	[0.343]	[0.472]	1	NA
BPTN01000046	BPTN01000046@1	8476	8895	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[11]	['8.40e-14']	[0.643]	[0.712]	NA	NA
BPTN01000082	BPTN01000082@1	3	2093	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1]	['4.80e-13']	[0.557]	[0.449]	NA	NA
BPTN01000004	BPTN01000004@2	30555	30857	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[31]	['4.00e-08']	[0.564]	[0.534]	NA	NA
BPTN01000062	BPTN01000062@1	1305	2315	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['1.30e-16']	[0.638]	[0.988]	NA	NA
BPTN01000130	BPTN01000130@1	473	7115	False	0%	NA	III-B	2.0	['TPR_0_CAS-III-B', 'Cas3_0_I', 'Cas3_0_CAS-I']	[2, 5, 7]	['8.70e-12', '1.70e-11', '1.30e-08']	[0.625, 0.498, 0.461]	[0.49, 0.553, 0.561]	NA	NA
BPTN01000031	BPTN01000031@1	13650	14999	False	0%	33%	I-A	2.0	['Cas4_3_CAS-I-II-III-IV-V-VI']	[14]	['6.30e-03']	[0.538]	[0.919]	NA	-1
BPTN01000387	BPTN01000387@1	325	2295	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1]	['3.00e-15']	[0.501]	[0.467]	NA	NA
