Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas9_0_II-D	JAADEF010000037_2	866	853	0.0018	12.1	921	3518	JAADEF010000037	2	0.11893764434180139	0.11371629542790153	1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000010_6	271	198	0.0035	12.3	3686	4498	JAADEF010000010	6	0.16605166051660517	0.23232323232323232	1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000043_12	100	198	0.0016	13.4	6245	6544	JAADEF010000043	12	0.59	0.29797979797979796	-1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000043_7	71	198	1.9e-05	19.7	3902	4114	JAADEF010000043	7	0.676056338028169	0.23737373737373738	-1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000045_4	82	198	0.00019	16.4	3131	3376	JAADEF010000045	4	0.5487804878048781	0.21717171717171718	1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000055_10	428	198	0.0045	11.9	5406	6689	JAADEF010000055	10	0.1822429906542056	0.40404040404040403	1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000058_4	206	198	0.0016	13.4	2032	2649	JAADEF010000058	4	0.2621359223300971	0.2727272727272727	1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000068_1	186	198	0.00022	16.2	3	560	JAADEF010000068	1	0.6182795698924731	0.43434343434343436	-1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000076_15	61	198	1.4e-06	23.4	13218	13400	JAADEF010000076	15	0.8360655737704918	0.25252525252525254	-1
CasR_0_CAS-I-II-III-IV-V-VI	JAADEF010000076_16	141	198	0.0025	12.8	13486	13908	JAADEF010000076	16	0.3971631205673759	0.25252525252525254	1
CasR_0_CAS-III-B	JAADEF010000013_5	272	480	0.0003	14.9	3563	4378	JAADEF010000013	5	0.19852941176470587	0.1125	1
CasR_0_CAS-III-B	JAADEF010000083_10	265	480	0.00045	14.3	8067	8861	JAADEF010000083	10	0.1811320754716981	0.1	1
CasR_0_CAS-III-B-III-D	JAADEF010000011_3	120	255	0.52	5.1	2832	3191	JAADEF010000011	3	0.6916666666666667	0.23921568627450981	-1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000010_6	271	218	5.2e-05	17.8	3686	4498	JAADEF010000010	6	0.16236162361623616	0.20642201834862386	1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000043_7	71	218	2.7e-05	18.8	3902	4114	JAADEF010000043	7	0.647887323943662	0.21100917431192662	-1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000045_4	82	218	8.5e-05	17.1	3131	3376	JAADEF010000045	4	0.5487804878048781	0.21100917431192662	1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000058_4	206	218	5.7e-05	17.7	2032	2649	JAADEF010000058	4	0.2621359223300971	0.24770642201834864	1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000068_1	186	218	2.4e-05	19.0	3	560	JAADEF010000068	1	0.41397849462365593	0.22935779816513763	-1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000076_15	61	218	9.3e-07	23.5	13218	13400	JAADEF010000076	15	0.8360655737704918	0.22935779816513763	-1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000076_16	141	218	7.4e-05	17.3	13486	13908	JAADEF010000076	16	0.5815602836879432	0.3394495412844037	1
CasR_1_CAS-I-II-III-IV-V-VI	JAADEF010000088_15	135	218	0.0016	12.9	12819	13223	JAADEF010000088	15	0.5111111111111111	0.3211009174311927	-1
Cmr5gr11_3_CAS-III-B	JAADEF010000015_3	234	119	0.0097	11.7	2460	3161	JAADEF010000015	3	0.32051282051282054	0.5714285714285714	1
CorA_0_CAS-III-B-III-D	JAADEF010000031_1	99	551	0.024	8.7	2	298	JAADEF010000031	1	0.2828282828282828	0.050816696914700546	1
CorA_0_CAS-III-B-III-D	JAADEF010000053_1	213	551	1.3e-07	26.0	2	640	JAADEF010000053	1	0.2535211267605634	0.09618874773139746	1
Csa3_1_CAS-I-II-III-IV-V-VI	JAADEF010000058_4	206	118	2e-06	23.5	2032	2649	JAADEF010000058	4	0.4563106796116505	0.6440677966101694	1
Csa3_1_CAS-I-II-III-IV-V-VI	JAADEF010000059_8	250	118	0.00024	16.8	4424	5173	JAADEF010000059	8	0.74	0.8898305084745762	-1
Csa3_1_CAS-I-II-III-IV-V-VI	JAADEF010000068_1	186	118	0.0042	12.8	3	560	JAADEF010000068	1	0.25806451612903225	0.4322033898305085	-1
Csa3_1_CAS-I-II-III-IV-V-VI	JAADEF010000088_15	135	118	2e-07	26.8	12819	13223	JAADEF010000088	15	0.6222222222222222	0.7796610169491526	-1
Csa5gr11_4_CAS-I-A	JAADEF010000024_2	412	136	1.1	4.6	747	1982	JAADEF010000024	2	0.2815533980582524	0.5367647058823529	1
Csf2_1_IVA3	JAADEF010000070_2	432	263	0.65	4.5	167	1462	JAADEF010000070	2	0.15046296296296297	0.23954372623574144	1
Csf4_0_IVA	JAADEF010000037_10	47	666	0.00044	14.2	9133	9273	JAADEF010000037	10	0.6595744680851063	0.04804804804804805	1
Csf4_1_IVA1	JAADEF010000037_10	47	802	9.5e-05	16.0	9133	9273	JAADEF010000037	10	0.7659574468085106	0.04488778054862843	1
Csf4_1_IVA1	JAADEF010000068_4	647	802	0.0068	9.9	1300	3240	JAADEF010000068	4	0.17156105100463678	0.1433915211970075	1
Csm2_0_IIIA	JAADEF010000010_10	272	96	0.0056	12.9	6718	7533	JAADEF010000010	10	0.24632352941176472	0.5	-1
Csm2gr11_0_CAS-III-A	JAADEF010000010_10	272	95	0.011	12.0	6718	7533	JAADEF010000010	10	0.23529411764705882	0.4842105263157895	-1
Csm2gr11_6_CAS-III-A	JAADEF010000010_5	591	139	0.18	7.1	1822	3594	JAADEF010000010	5	0.20812182741116753	0.49640287769784175	-1
Csm3_0_IIIAD	JAADEF010000072_4	366	650	0.0024	12.0	2764	3861	JAADEF010000072	4	0.23224043715846995	0.13846153846153847	-1
Csn2_0_IIA	JAADEF010000010_3	202	222	0.00018	16.5	757	1362	JAADEF010000010	3	0.26732673267326734	0.23873873873873874	1
Csn2_2_CAS-II-A	JAADEF010000038_3	570	343	3.5e-06	21.5	840	2549	JAADEF010000038	3	0.2596491228070175	0.3673469387755102	1
Csn2_5_CAS-II-A	JAADEF010000018_4	159	223	0.0041	12.1	1252	1728	JAADEF010000018	4	0.3522012578616352	0.24663677130044842	-1
Csx18_0_CAS-I-III	JAADEF010000069_12	79	96	0.001	14.3	7043	7279	JAADEF010000069	12	0.5569620253164557	0.46875	1
Csx19_5_CAS-III-D	JAADEF010000011_7	194	158	0.0007	15.1	7413	7994	JAADEF010000011	7	0.37628865979381443	0.4240506329113924	-1
Csx3_2_CAS-I-III	JAADEF010000025_4	711	277	0.001	13.5	1122	3254	JAADEF010000025	4	0.057665260196905765	0.07581227436823104	-1
Csx3_2_CAS-I-III	JAADEF010000061_5	240	277	0.00068	14.1	5070	5789	JAADEF010000061	5	0.12083333333333333	0.10469314079422383	-1
Csx3_2_CAS-I-III	JAADEF010000085_9	247	277	0.0041	11.6	4248	4988	JAADEF010000085	9	0.2145748987854251	0.19494584837545126	1
Csx3_2_CAS-I-III	JAADEF010000086_4	600	277	0.0012	13.3	2372	4171	JAADEF010000086	4	0.11333333333333333	0.22382671480144403	-1
Csx3_2_CAS-I-III	JAADEF010000088_13	311	277	1.4e-05	19.6	11168	12100	JAADEF010000088	13	0.16720257234726688	0.19133574007220217	1
CysH_0_IVB	JAADEF010000085_4	226	249	0.00078	14.5	1200	1877	JAADEF010000085	4	0.5221238938053098	0.5261044176706827	-1
Mem_04_0_CAS-III-D	JAADEF010000004_2	403	241	0.00093	14.1	155	1363	JAADEF010000004	2	0.4044665012406948	0.4066390041493776	1
RecD_0_IVD	JAADEF010000010_8	300	763	2.1e-07	24.7	5393	6292	JAADEF010000010	8	0.31	0.11926605504587157	1
RecD_0_IVD	JAADEF010000065_3	268	763	0.00022	14.8	1560	2363	JAADEF010000065	3	0.2947761194029851	0.10484927916120576	1
TniQ_1_I-F	JAADEF010000018_9	134	400	0.0023	12.3	4572	4973	JAADEF010000018	9	0.4925373134328358	0.1625	1
TnpB_1_Competitive	JAADEF010000043_10	56	409	0.065	7.3	5814	5981	JAADEF010000043	10	0.8035714285714286	0.10024449877750612	-1
