Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas3_0_CAS-I	SYJR01000100_5	422	353	9.8e-10	34.5	2433	3698	SYJR01000100	5	0.5853080568720379	0.7082152974504249	1
Cas3_0_CAS-I	SYJR01000107_11	502	353	6.9e-17	58.0	5990	7495	SYJR01000107	11	0.44223107569721115	0.6090651558073654	1
Cas3_0_CAS-I-D	SYJR01000053_2	710	626	0.00028	15.7	270	2399	SYJR01000053	2	0.12394366197183099	0.12619808306709265	-1
Cas3_0_CAS-I-D	SYJR01000107_11	502	626	5.1e-07	24.7	5990	7495	SYJR01000107	11	0.3545816733067729	0.2779552715654952	1
Cas3_0_I	SYJR01000053_2	710	358	1.3e-08	30.8	270	2399	SYJR01000053	2	0.20704225352112676	0.46368715083798884	-1
Cas3_0_I	SYJR01000100_5	422	358	2.1e-08	30.1	2433	3698	SYJR01000100	5	0.5734597156398105	0.6927374301675978	1
Cas3_0_I	SYJR01000107_11	502	358	8.9e-18	61.0	5990	7495	SYJR01000107	11	0.4860557768924303	0.6731843575418994	1
Cas3_0_ID	SYJR01000100_5	422	357	0.0046	12.5	2433	3698	SYJR01000100	5	0.26066350710900477	0.2689075630252101	1
Cas3_0_ID	SYJR01000107_11	502	357	4.8e-06	22.4	5990	7495	SYJR01000107	11	0.40836653386454186	0.5574229691876751	1
Cas3_1_CAS-I	SYJR01000053_2	710	745	5.3e-07	24.8	270	2399	SYJR01000053	2	0.2028169014084507	0.22013422818791947	-1
Cas3_1_CAS-I	SYJR01000100_5	422	745	0.019	9.8	2433	3698	SYJR01000100	5	0.13270142180094788	0.07785234899328859	1
Cas3_1_CAS-I	SYJR01000107_11	502	745	3.3e-09	32.1	5990	7495	SYJR01000107	11	0.3346613545816733	0.2697986577181208	1
Cas3_1_CAS-I-D	SYJR01000100_5	422	353	0.0021	13.7	2433	3698	SYJR01000100	5	0.22985781990521326	0.2521246458923513	1
Cas3_1_CAS-I-D	SYJR01000107_11	502	353	3.7e-07	26.0	5990	7495	SYJR01000107	11	0.46215139442231074	0.6430594900849859	1
Cas3_1_I	SYJR01000027_22	412	178	0.0063	13.0	18054	19289	SYJR01000027	22	0.2669902912621359	0.6067415730337079	-1
Cas3_2_CAS-I	SYJR01000100_5	422	967	6.9e-10	34.1	2433	3698	SYJR01000100	5	0.43838862559241704	0.18717683557394002	1
Cas3d_0_CAS-I-D	SYJR01000053_2	710	639	0.003	12.5	270	2399	SYJR01000053	2	0.0676056338028169	0.07668231611893583	-1
Cas3d_1_CAS-I-D	SYJR01000100_5	422	627	0.0086	10.8	2433	3698	SYJR01000100	5	0.3175355450236967	0.21212121212121213	1
Cas3d_1_CAS-I-D	SYJR01000107_11	502	627	8.9e-05	17.4	5990	7495	SYJR01000107	11	0.2151394422310757	0.16108452950558214	1
Cas4_0_CAS-I-II-III-IV-V-VI	SYJR01000006_1	245	179	5.7e-05	19.9	1	735	SYJR01000006	1	0.8857142857142857	0.9441340782122905	-1
Cas4_0_CAS-I-II-III-IV-V-VI	SYJR01000027_17	219	179	5.2e-06	23.3	15466	16122	SYJR01000027	17	0.3105022831050228	0.39664804469273746	1
Cas4_0_I-II	SYJR01000006_1	245	180	0.0042	13.4	1	735	SYJR01000006	1	0.09387755102040816	0.12777777777777777	-1
Cas4_0_I-II	SYJR01000027_17	219	180	1.8e-06	24.3	15466	16122	SYJR01000027	17	0.3150684931506849	0.40555555555555556	1
Cas4_0_I-II-V	SYJR01000006_1	245	177	0.0038	13.8	1	735	SYJR01000006	1	0.7591836734693878	0.8926553672316384	-1
Cas4_0_I-II-V	SYJR01000027_17	219	177	7.6e-06	22.6	15466	16122	SYJR01000027	17	0.3698630136986301	0.4689265536723164	1
Cas4_3_CAS-I-II-III-IV-V-VI	SYJR01000027_17	219	197	1.2e-06	25.3	15466	16122	SYJR01000027	17	0.3515981735159817	0.37055837563451777	1
Cas4_5_CAS-I-II-III-IV-V-VI	SYJR01000006_1	245	161	0.021	11.5	1	735	SYJR01000006	1	0.004081632653061225	0.006211180124223602	-1
Cas4_5_CAS-I-II-III-IV-V-VI	SYJR01000027_17	219	161	9.9e-06	22.3	15466	16122	SYJR01000027	17	0.2922374429223744	0.37888198757763975	1
Cas6_12_CAS-I-II-III-IV-V-VI	SYJR01000029_5	548	200	0.0054	13.1	3351	4994	SYJR01000029	5	0.291970802919708	0.545	1
Cas6_9_CAS-I-II-III-IV-V-VI	SYJR01000093_4	239	206	0.0028	13.7	2815	3531	SYJR01000093	4	0.37656903765690375	0.4320388349514563	1
Cas8a1_4_CAS-I-A	SYJR01000084_16	139	377	0.012	11.3	8415	8831	SYJR01000084	16	0.43884892086330934	0.15384615384615385	1
Cas8a3_2_CAS-I-A	SYJR01000062_27	716	336	0.11	8.2	19767	21914	SYJR01000062	27	0.24441340782122906	0.37202380952380953	-1
Cas8b2_4_CAS-I-B	SYJR01000035_3	66	65	0.044	10.6	1150	1347	SYJR01000035	3	0.803030303030303	0.7846153846153846	1
Cas8b2_8_CAS-I-B	SYJR01000035_3	66	70	0.0089	12.8	1150	1347	SYJR01000035	3	0.803030303030303	0.8142857142857143	1
Cas8b2_8_CAS-I-B	SYJR01000083_24	66	70	0.0033	14.2	19835	20032	SYJR01000083	24	0.4393939393939394	0.2571428571428571	-1
Cas8b5_0_CAS-I-B	SYJR01000005_2	308	825	0.0028	12.2	398	1321	SYJR01000005	2	0.3051948051948052	0.11393939393939394	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000001_1	192	198	5.8e-07	25.8	3	578	SYJR01000001	1	0.40625	0.3787878787878788	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000003_1	83	198	0.0034	13.5	1	249	SYJR01000003	1	0.42168674698795183	0.17676767676767677	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000013_5	156	198	1.3e-05	21.4	1960	2427	SYJR01000013	5	0.5448717948717948	0.25252525252525254	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000018_8	269	198	2.7e-05	20.4	4306	5112	SYJR01000018	8	0.3680297397769517	0.31313131313131315	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000019_9	100	198	9.2e-08	28.4	4925	5224	SYJR01000019	9	0.58	0.2878787878787879	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000040_18	146	198	1.5e-06	24.4	13397	13834	SYJR01000040	18	0.4041095890410959	0.29797979797979796	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000064_10	148	198	0.0049	13.0	8574	9017	SYJR01000064	10	0.41216216216216217	0.31313131313131315	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000072_10	114	198	2.5e-05	20.5	6778	7119	SYJR01000072	10	0.3508771929824561	0.20707070707070707	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000072_9	110	198	0.0022	14.1	6441	6770	SYJR01000072	9	0.5818181818181818	0.30808080808080807	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000080_2	298	198	0.0029	13.7	326	1219	SYJR01000080	2	0.16778523489932887	0.26262626262626265	1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000082_5	152	198	2.1e-05	20.7	1842	2297	SYJR01000082	5	0.506578947368421	0.2474747474747475	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000085_7	228	198	0.0022	14.1	4665	5348	SYJR01000085	7	0.18859649122807018	0.21212121212121213	-1
CasR_0_CAS-I-II-III-IV-V-VI	SYJR01000102_37	158	198	0.0042	13.2	31363	31836	SYJR01000102	37	0.34810126582278483	0.2828282828282828	-1
CasR_0_CAS-III-B-III-D	SYJR01000011_14	337	255	0.00096	15.2	8818	9828	SYJR01000011	14	0.10979228486646884	0.1411764705882353	-1
CasR_0_CAS-III-B-III-D	SYJR01000024_33	244	255	2.1	4.3	16142	16873	SYJR01000024	33	0.42213114754098363	0.27058823529411763	-1
CasR_0_CAS-III-B-III-D	SYJR01000049_7	533	255	0.00085	15.4	3765	5363	SYJR01000049	7	0.13696060037523453	0.3058823529411765	-1
CasR_0_CAS-III-B-III-D	SYJR01000062_9	90	255	0.017	11.1	5267	5536	SYJR01000062	9	0.6777777777777778	0.23529411764705882	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000001_1	192	218	8.5e-09	31.4	3	578	SYJR01000001	1	0.3125	0.27522935779816515	1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000003_1	83	218	0.0003	16.5	1	249	SYJR01000003	1	0.5301204819277109	0.21559633027522937	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000013_5	156	218	7.3e-06	21.8	1960	2427	SYJR01000013	5	0.46794871794871795	0.22935779816513763	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000016_3	508	218	0.0088	11.7	955	2478	SYJR01000016	3	0.12401574803149606	0.29357798165137616	1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000018_8	269	218	3.9e-06	22.7	4306	5112	SYJR01000018	8	0.2342007434944238	0.2889908256880734	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000019_9	100	218	1.2e-08	30.9	4925	5224	SYJR01000019	9	0.59	0.27522935779816515	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000040_18	146	218	9.2e-07	24.7	13397	13834	SYJR01000040	18	0.4246575342465753	0.2798165137614679	1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000072_10	114	218	1.7e-06	23.9	6778	7119	SYJR01000072	10	0.37719298245614036	0.2018348623853211	1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000082_5	152	218	4.6e-06	22.5	1842	2297	SYJR01000082	5	0.40131578947368424	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	SYJR01000101_6	201	218	0.002	13.8	7740	8342	SYJR01000101	6	0.3034825870646766	0.2798165137614679	1
CasR_2_CAS-III-B	SYJR01000068_9	131	331	7.1e-05	18.5	8741	9133	SYJR01000068	9	0.5267175572519084	0.2084592145015106	1
Cmr1_0_IIIC	SYJR01000011_45	100	348	0.0022	13.8	30554	30853	SYJR01000011	45	0.57	0.16954022988505746	1
Cmr1gr7_7_CAS-III-B-III-C	SYJR01000011_45	100	346	0.0012	14.8	30554	30853	SYJR01000011	45	0.56	0.15895953757225434	1
Cmr3gr5_1_CAS-III-B-III-C	SYJR01000040_15	79	324	0.0023	14.2	12198	12434	SYJR01000040	15	0.759493670886076	0.18518518518518517	-1
Cmr4gr7_0_CAS-III-B-III-C	SYJR01000056_6	264	282	0.027	10.6	4149	4940	SYJR01000056	6	0.5795454545454546	0.35106382978723405	1
CorA_0_CAS-III-B-III-D	SYJR01000090_4	341	551	0.0002	16.7	2107	3129	SYJR01000090	4	0.2375366568914956	0.15970961887477314	-1
Csa3_1_CAS-I-II-III-IV-V-VI	SYJR01000008_4	168	118	4.6e-10	36.4	1298	1801	SYJR01000008	4	0.5178571428571429	0.5847457627118644	-1
Csa3_1_CAS-I-II-III-IV-V-VI	SYJR01000019_9	100	118	8.5e-14	48.5	4925	5224	SYJR01000019	9	0.71	0.6694915254237288	-1
Csa3_1_CAS-I-II-III-IV-V-VI	SYJR01000086_12	719	118	0.00038	17.3	7876	10032	SYJR01000086	12	0.14186369958275383	0.6949152542372882	1
Csa5_0_IA	SYJR01000002_16	317	107	0.00017	18.3	9448	10398	SYJR01000002	16	0.23974763406940064	0.5887850467289719	1
Csa5gr11_8_CAS-I-A	SYJR01000036_10	195	109	0.00077	16.0	8335	8919	SYJR01000036	10	0.5641025641025641	0.8073394495412844	1
Csa5gr11_9_CAS-I-A	SYJR01000033_3	88	115	0.013	11.7	2073	2336	SYJR01000033	3	0.5909090909090909	0.45217391304347826	1
Csf1_0_IV	SYJR01000086_11	54	227	0.085	8.9	7610	7771	SYJR01000086	11	0.6851851851851852	0.13215859030837004	1
Csf3-Csf1_0_IVE	SYJR01000007_3	266	479	0.0027	12.9	1090	1887	SYJR01000007	3	0.4924812030075188	0.1732776617954071	-1
Csf4_0_IVA	SYJR01000060_4	467	666	1.3e-08	30.4	2271	3671	SYJR01000060	4	0.29764453961456105	0.22972972972972974	-1
Csf4_0_IVA	SYJR01000100_5	422	666	0.0071	11.4	2433	3698	SYJR01000100	5	0.3459715639810427	0.2132132132132132	1
Csf4_1_IVA1	SYJR01000100_5	422	802	0.00067	14.4	2433	3698	SYJR01000100	5	0.16587677725118483	0.08478802992518704	1
Csf4_2_IVA1	SYJR01000060_4	467	526	0.0088	11.2	2271	3671	SYJR01000060	4	0.20770877944325483	0.1806083650190114	-1
Csf4_3_IVE	SYJR01000107_11	502	648	0.00037	15.7	5990	7495	SYJR01000107	11	0.2290836653386454	0.18209876543209877	1
Csm2gr11_6_CAS-III-A	SYJR01000012_1	783	139	0.26	7.8	2	2350	SYJR01000012	1	0.06896551724137931	0.2805755395683453	1
Csm4_0_IIIA	SYJR01000004_18	196	302	0.0017	14.2	17229	17816	SYJR01000004	18	0.3112244897959184	0.2052980132450331	1
Csn2_7_CAS-II-A	SYJR01000042_24	269	372	0.00051	15.6	16713	17519	SYJR01000042	24	0.29739776951672864	0.22043010752688172	1
Csn2_7_CAS-II-A	SYJR01000093_28	257	372	1.3e-05	20.8	18998	19768	SYJR01000093	28	0.2801556420233463	0.1935483870967742	1
Csn2_8_CAS-II-A	SYJR01000053_2	710	335	0.0004	16.1	270	2399	SYJR01000053	2	0.11830985915492957	0.24776119402985075	-1
Csx19_2_CAS-III-D	SYJR01000027_17	219	120	0.0013	15.5	15466	16122	SYJR01000027	17	0.2146118721461187	0.39166666666666666	1
Csx1_20_CAS-III	SYJR01000091_7	235	379	0.0023	13.3	3106	3810	SYJR01000091	7	0.35319148936170214	0.22427440633245382	1
Csx1_9_CAS-III	SYJR01000091_7	235	378	0.00026	16.5	3106	3810	SYJR01000091	7	0.35319148936170214	0.21957671957671956	1
Csx3_2_CAS-I-III	SYJR01000102_36	608	277	0.0015	14.2	29534	31357	SYJR01000102	36	0.10855263157894737	0.21299638989169675	1
CysH_0_IVB	SYJR01000016_3	508	249	7.2e-05	19.1	955	2478	SYJR01000016	3	0.25	0.5100401606425703	1
CysH_0_IVB	SYJR01000020_7	252	249	2.8e-17	59.7	5066	5821	SYJR01000020	7	0.7063492063492064	0.7028112449799196	-1
CysH_0_IVB	SYJR01000078_8	307	249	0.00016	18.0	7664	8584	SYJR01000078	8	0.2247557003257329	0.27309236947791166	-1
CysH_0_IVB	SYJR01000084_8	315	249	0.00033	16.9	2930	3874	SYJR01000084	8	0.45396825396825397	0.4779116465863454	1
CysH_0_IVB	SYJR01000093_16	230	249	0.00064	16.0	11478	12167	SYJR01000093	16	0.11739130434782609	0.10843373493975904	-1
Mem_DnaJ_0_CAS-III-AM	SYJR01000036_12	350	284	0.00043	16.2	10803	11852	SYJR01000036	12	0.13142857142857142	0.1619718309859155	1
Mem_DnaJ_0_CAS-III-AM	SYJR01000042_45	185	284	0.0007	15.5	34965	35519	SYJR01000042	45	0.31351351351351353	0.22887323943661972	-1
TPR_0_CAS-III-A	SYJR01000072_12	231	435	0.00093	14.8	8397	9089	SYJR01000072	12	0.4458874458874459	0.15862068965517243	-1
TPR_0_CAS-III-B	SYJR01000105_14	155	488	0.00088	14.6	8661	9125	SYJR01000105	14	0.5612903225806452	0.1885245901639344	-1
TPR_1_CAS-III-A	SYJR01000072_12	231	462	0.0029	12.8	8397	9089	SYJR01000072	12	0.4025974025974026	0.14502164502164502	-1
TniQ_1_I-F	SYJR01000043_11	64	400	0.97	4.9	6579	6770	SYJR01000043	11	0.484375	0.075	-1
TnsC_0_V-K	SYJR01000055_4	268	283	0.0015	14.2	2194	2997	SYJR01000055	4	0.31343283582089554	0.3003533568904594	-1
