Contig	Start	End	Strand	Pos
JASGVX010000003	67050	68603	-1	54
JASGVX010000003	68633	71641	-1	55
JASGVX010000003	72227	73207	-1	56
JASGVX010000003	73431	74132	1	57
JASGVX010000003	74666	76243	-1	58
JASGVX010000003	76570	78759	-1	59
JASGVX010000003	79498	81627	-1	60
JASGVX010000003	81779	84727	-1	61
JASGVX010000003	84714	85895	-1	62
JASGVX010000003	86657	89515	-1	63
JASGVX010000003	90497	90787	-1	64
JASGVX010000003	91209	91658	1	65
JASGVX010000003	92177	93622	-1	66
JASGVX010000003	95007	95789	-1	67
JASGVX010000003	96712	97380	1	68
JASGVX010000003	97374	97805	1	69
JASGVX010000003	98234	98812	1	70
JASGVX010000003	98853	99830	-1	71
JASGVX010000003	99844	100200	-1	72
JASGVX010000003	100520	100969	-1	73
JASGVX010000003	101326	102630	-1	74
JASGVX010000003	103019	104023	-1	75
JASGVX010000003	104251	104604	-1	76
JASGVX010000003	105076	106161	1	77
JASGVX010000003	106158	106475	-1	78
JASGVX010000003	106690	106968	1	79
JASGVX010000003	107086	107715	-1	80
JASGVX010000003	107712	108743	-1	81
JASGVX010000003	108730	109869	-1	82
JASGVX010000004	819	2576	1	1
JASGVX010000004	2671	2961	-1	2
JASGVX010000004	2951	3643	-1	3
JASGVX010000004	3872	5047	1	4
JASGVX010000004	5691	6965	-1	5
JASGVX010000004	7148	7579	-1	6
JASGVX010000004	7585	7764	-1	7
JASGVX010000004	7816	8475	-1	8
JASGVX010000004	8506	8775	-1	9
JASGVX010000004	9215	9817	-1	10
JASGVX010000004	9823	10179	-1	11
JASGVX010000004	10275	10724	-1	12
JASGVX010000004	11015	12376	-1	13
JASGVX010000004	13016	13750	1	14
JASGVX010000004	13897	16002	1	15
JASGVX010000004	16150	16440	1	16
JASGVX010000004	16580	17203	1	17
JASGVX010000004	17234	18196	1	18
JASGVX010000004	18346	19050	-1	19
JASGVX010000004	18998	19972	-1	20
JASGVX010000004	20088	21569	-1	21
JASGVX010000004	21592	23313	-1	22
JASGVX010000004	23775	24755	-1	23
JASGVX010000004	25093	25305	1	24
JASGVX010000004	25384	25650	-1	25
JASGVX010000004	25923	26435	-1	26
JASGVX010000004	26602	27606	-1	27
JASGVX010000004	27822	28346	-1	28
JASGVX010000004	28796	29671	1	29
JASGVX010000004	29753	30121	1	30
JASGVX010000004	30242	30598	1	31
JASGVX010000004	31048	32685	1	32
JASGVX010000004	33307	33852	1	33
JASGVX010000004	33845	35245	1	34
JASGVX010000004	35369	36127	-1	35
JASGVX010000004	36344	37084	-1	36
JASGVX010000004	37292	38041	-1	37
JASGVX010000004	38435	38776	1	38
JASGVX010000004	38878	39135	1	39
JASGVX010000004	39156	39332	1	40
JASGVX010000004	39470	39823	1	41
JASGVX010000004	39802	40020	1	42
JASGVX010000004	40059	41012	1	43
JASGVX010000004	41187	42359	1	44
JASGVX010000004	42817	44748	1	45
JASGVX010000004	44856	45008	1	46
JASGVX010000004	45076	45945	-1	47
JASGVX010000004	45991	46782	-1	48
JASGVX010000004	47039	47569	-1	49
JASGVX010000004	47694	48251	-1	50
JASGVX010000004	48425	48811	1	51
JASGVX010000004	49128	51467	1	52
JASGVX010000004	52546	52962	1	53
JASGVX010000004	53093	54067	1	54
JASGVX010000004	54101	55066	1	55
JASGVX010000004	55063	56073	1	56
JASGVX010000004	56074	56757	1	57
JASGVX010000004	56902	57420	-1	58
JASGVX010000004	57892	58584	1	59
JASGVX010000004	58581	59204	1	60
JASGVX010000004	59239	59634	1	61
JASGVX010000004	60245	65356	1	62
JASGVX010000004	65645	66268	-1	63
JASGVX010000004	67582	71925	1	64
JASGVX010000005	2	229	-1	1
JASGVX010000005	480	896	1	2
JASGVX010000005	1579	2139	1	3
JASGVX010000006	2	553	-1	1
JASGVX010000006	1116	2249	1	2
JASGVX010000006	2976	4427	1	3
JASGVX010000006	4738	6429	1	4
JASGVX010000006	6429	6914	1	5
JASGVX010000006	7215	8222	1	6
JASGVX010000006	8485	9027	1	7
JASGVX010000006	9606	10031	-1	8
JASGVX010000006	11754	11957	-1	9
JASGVX010000006	12095	12382	-1	10
JASGVX010000006	12530	12769	-1	11
JASGVX010000006	13017	13850	-1	12
JASGVX010000006	13990	14169	-1	13
JASGVX010000006	14872	15525	1	14
JASGVX010000006	15884	16798	1	15
JASGVX010000006	17622	18809	1	16
JASGVX010000006	19045	19839	-1	17
JASGVX010000007	699	1397	-1	1
JASGVX010000007	1483	1734	-1	2
JASGVX010000007	2144	2245	-1	3
JASGVX010000007	2565	4025	1	4
JASGVX010000007	4265	4930	1	5
JASGVX010000007	5183	5758	-1	6
JASGVX010000007	6140	6880	-1	7
JASGVX010000007	7568	7900	1	8
JASGVX010000007	7939	8340	1	9
JASGVX010000007	8965	10470	-1	10
JASGVX010000007	10522	11448	1	11
JASGVX010000007	12186	13001	1	12
JASGVX010000007	13057	14754	-1	13
JASGVX010000007	15377	16294	-1	14
JASGVX010000007	16291	17031	-1	15
JASGVX010000007	18251	18553	1	16
JASGVX010000008	308	1960	1	1
JASGVX010000008	2628	6275	1	2
JASGVX010000009	2	157	1	1
JASGVX010000009	419	1312	-1	2
JASGVX010000009	1410	1889	-1	3
JASGVX010000009	2082	2423	-1	4
JASGVX010000009	3716	3862	-1	5
JASGVX010000010	2	118	1	1
JASGVX010000010	715	1701	1	2
JASGVX010000010	1815	2003	1	3
JASGVX010000010	2067	2588	1	4
JASGVX010000010	2693	2812	1	5
JASGVX010000011	144	3584	-1	1
JASGVX010000011	3581	4798	-1	2
JASGVX010000011	4795	6333	-1	3
JASGVX010000011	7275	8144	-1	4
JASGVX010000011	8141	9196	-1	5
JASGVX010000011	9193	9432	-1	6
JASGVX010000011	9454	10557	-1	7
JASGVX010000011	10873	11961	-1	8
JASGVX010000011	12406	12663	-1	9
JASGVX010000012	3	671	1	1
JASGVX010000012	975	2540	1	2
JASGVX010000012	2551	2688	-1	3
JASGVX010000012	2832	4409	1	4
JASGVX010000013	2	91	1	1
JASGVX010000013	60	272	1	2
JASGVX010000013	531	692	1	3
JASGVX010000013	917	1606	1	4
JASGVX010000013	1603	3852	1	5
JASGVX010000013	4007	4528	1	6
JASGVX010000013	4562	5059	1	7
JASGVX010000013	6137	6421	1	8
JASGVX010000014	182	1612	1	1
JASGVX010000014	1640	2641	1	2
JASGVX010000014	2798	3172	-1	3
JASGVX010000014	3169	3627	-1	4
JASGVX010000014	4149	5534	1	5
JASGVX010000014	5793	6116	1	6
JASGVX010000014	6470	6877	-1	7
JASGVX010000014	8195	9100	1	8
JASGVX010000014	9091	9273	1	9
JASGVX010000014	10008	11819	1	10
JASGVX010000014	12083	13744	-1	11
JASGVX010000014	14563	15069	-1	12
JASGVX010000014	15500	15880	-1	13
JASGVX010000015	1	963	1	1
JASGVX010000015	958	1701	-1	2
JASGVX010000015	1708	1857	-1	3
JASGVX010000015	3036	4829	-1	4
JASGVX010000016	61	312	-1	1
JASGVX010000016	976	1986	1	2
JASGVX010000016	3088	4200	-1	3
JASGVX010000016	4259	4897	-1	4
JASGVX010000016	5201	5644	-1	5
JASGVX010000016	5728	6087	-1	6
JASGVX010000016	6093	6734	-1	7
JASGVX010000016	7790	8143	1	8
JASGVX010000017	288	548	-1	1
JASGVX010000017	789	3485	1	2
JASGVX010000017	3601	5652	1	3
JASGVX010000017	5856	5948	-1	4
JASGVX010000018	465	1169	1	1
JASGVX010000018	1186	1434	-1	2
JASGVX010000018	1846	2697	1	3
JASGVX010000018	3013	3654	1	4
JASGVX010000018	3772	5400	-1	5
JASGVX010000018	5586	5942	1	6
JASGVX010000018	6272	6817	1	7
JASGVX010000018	6895	6999	-1	8
JASGVX010000018	7158	8075	-1	9
JASGVX010000018	8320	8811	1	10
JASGVX010000018	9303	10769	-1	11
JASGVX010000018	11885	14275	-1	12
JASGVX010000019	243	1073	1	1
JASGVX010000019	1573	2448	-1	2
JASGVX010000019	2922	3938	1	3
JASGVX010000019	3974	4777	-1	4
JASGVX010000019	5371	5853	1	5
JASGVX010000019	6023	6439	-1	6
JASGVX010000019	6646	7752	-1	7
JASGVX010000019	7798	8040	1	8
JASGVX010000019	8364	8975	1	9
JASGVX010000019	9665	10030	-1	10
JASGVX010000019	10002	13091	-1	11
JASGVX010000020	2	145	-1	1
JASGVX010000020	330	905	-1	2
JASGVX010000020	1376	2182	1	3
JASGVX010000020	2176	2391	-1	4
JASGVX010000020	3004	3306	1	5
JASGVX010000020	4073	5089	1	6
JASGVX010000020	5524	6480	-1	7
JASGVX010000021	46	153	-1	1
JASGVX010000021	500	1258	1	2
JASGVX010000021	1261	1539	1	3
JASGVX010000021	1914	3401	1	4
JASGVX010000021	4220	4972	-1	5
JASGVX010000021	4965	5888	-1	6
JASGVX010000021	5888	6757	-1	7
JASGVX010000021	6897	7901	-1	8
JASGVX010000021	7898	8743	-1	9
JASGVX010000021	8796	10409	-1	10
JASGVX010000021	10917	11207	-1	11
JASGVX010000021	11363	11425	1	12
JASGVX010000022	3	131	-1	1
JASGVX010000022	295	579	1	2
JASGVX010000022	582	2849	1	3
JASGVX010000022	2843	4129	1	4
JASGVX010000022	4172	4345	1	5
JASGVX010000022	4442	5152	-1	6
JASGVX010000022	5143	6075	-1	7
JASGVX010000022	7073	8695	1	8
JASGVX010000022	8702	9697	1	9
JASGVX010000022	9702	10565	1	10
JASGVX010000022	11251	12963	-1	11
JASGVX010000022	12974	13720	-1	12
JASGVX010000022	13722	14339	-1	13
JASGVX010000022	14346	14855	-1	14
JASGVX010000022	14880	16184	-1	15
JASGVX010000022	16604	17839	1	16
JASGVX010000022	18211	21663	-1	17
JASGVX010000022	21696	21941	-1	18
JASGVX010000022	22050	23144	-1	19
JASGVX010000022	23246	24532	-1	20
JASGVX010000022	24908	25861	-1	21
JASGVX010000023	3	185	-1	1
JASGVX010000023	286	1536	1	2
JASGVX010000023	1502	2212	1	3
JASGVX010000023	2602	2880	1	4
JASGVX010000023	2887	3090	1	5
JASGVX010000023	3172	3978	1	6
JASGVX010000023	4041	4919	1	7
JASGVX010000023	5025	6452	1	8
JASGVX010000023	6822	7313	1	9
JASGVX010000023	7384	7623	-1	10
JASGVX010000023	7629	8291	-1	11
JASGVX010000023	8925	9740	1	12
JASGVX010000023	9877	10158	-1	13
JASGVX010000023	10270	10476	-1	14
JASGVX010000023	10513	10689	-1	15
JASGVX010000023	11459	12652	1	16
JASGVX010000023	13117	14190	-1	17
JASGVX010000023	14607	14729	-1	18
JASGVX010000023	15321	15656	1	19
JASGVX010000024	498	893	1	1
JASGVX010000024	2429	2677	-1	2
JASGVX010000024	2823	3296	-1	3
JASGVX010000024	3300	3437	-1	4
JASGVX010000024	3467	3751	-1	5
JASGVX010000024	3915	4706	-1	6
JASGVX010000024	4699	6237	-1	7
JASGVX010000024	6314	7096	-1	8
JASGVX010000024	7108	7800	-1	9
JASGVX010000024	7879	8628	-1	10
JASGVX010000025	311	1024	-1	1
JASGVX010000025	1265	2569	1	2
JASGVX010000025	2566	3102	1	3
JASGVX010000025	3051	3314	1	4
JASGVX010000025	3583	4065	-1	5
JASGVX010000025	4544	4873	1	6
JASGVX010000025	5616	5840	1	7
JASGVX010000026	532	2502	-1	1
JASGVX010000026	2707	2982	-1	2
JASGVX010000026	3482	4192	1	3
JASGVX010000026	4334	5209	-1	4
JASGVX010000026	5181	5903	-1	5
JASGVX010000026	6419	6868	1	6
JASGVX010000026	7009	7143	1	7
JASGVX010000027	3	1151	1	1
JASGVX010000027	1390	1755	-1	2
JASGVX010000027	2580	4694	1	3
JASGVX010000028	543	680	-1	1
JASGVX010000028	910	1698	1	2
JASGVX010000028	2599	6630	1	3
JASGVX010000028	6787	7491	1	4
JASGVX010000028	8906	12796	1	5
JASGVX010000028	13645	15483	1	6
JASGVX010000029	3	131	-1	1
JASGVX010000029	202	1356	-1	2
JASGVX010000029	1462	2712	-1	3
JASGVX010000029	3314	3787	-1	4
JASGVX010000029	3967	4176	1	5
JASGVX010000029	4752	5537	1	6
JASGVX010000029	5837	6526	1	7
JASGVX010000029	6720	6830	1	8
JASGVX010000029	7099	7308	-1	9
JASGVX010000029	7446	7850	-1	10
JASGVX010000029	8001	8204	1	11
JASGVX010000029	8378	8500	-1	12
JASGVX010000029	8800	8955	1	13
JASGVX010000029	8924	9916	-1	14
JASGVX010000029	10112	10327	1	15
JASGVX010000029	10459	10623	1	16
JASGVX010000029	10665	10976	1	17
JASGVX010000029	11955	12533	-1	18
JASGVX010000029	12702	14672	-1	19
JASGVX010000029	15800	16375	1	20
JASGVX010000029	16461	18104	1	21
JASGVX010000029	18416	19516	-1	22
JASGVX010000029	19497	20684	-1	23
JASGVX010000029	21261	22181	-1	24
JASGVX010000029	22799	23824	-1	25
JASGVX010000029	23965	25659	-1	26
JASGVX010000029	25656	26561	-1	27
JASGVX010000029	26956	27417	1	28
JASGVX010000029	27554	28318	-1	29
JASGVX010000029	28764	29165	1	30
JASGVX010000029	29267	29728	-1	31
JASGVX010000029	29932	31167	-1	32
JASGVX010000030	521	760	-1	1
JASGVX010000030	1361	2674	1	2
JASGVX010000030	2902	3804	1	3
JASGVX010000030	4123	4884	1	4
JASGVX010000030	4917	5570	1	5
JASGVX010000030	6152	7450	1	6
JASGVX010000030	7675	9000	1	7
JASGVX010000030	9413	9559	-1	8
JASGVX010000031	3	110	1	1
JASGVX010000031	320	1237	-1	2
JASGVX010000031	1368	1919	-1	3
JASGVX010000031	2114	3277	-1	4
JASGVX010000031	3274	4278	-1	5
JASGVX010000031	4271	7798	-1	6
JASGVX010000031	7865	8821	-1	7
JASGVX010000031	9591	9833	-1	8
JASGVX010000031	10012	11991	-1	9
JASGVX010000031	12041	12706	-1	10
JASGVX010000032	692	1831	1	1
JASGVX010000032	1890	2297	-1	2
JASGVX010000032	2727	4841	-1	3
JASGVX010000032	5120	5635	1	4
JASGVX010000032	5902	6048	1	5
JASGVX010000032	6147	6419	1	6
JASGVX010000033	3	65	-1	1
JASGVX010000033	143	376	1	2
JASGVX010000033	750	1277	1	3
JASGVX010000033	1274	1930	1	4
JASGVX010000033	2481	3524	-1	5
JASGVX010000033	3755	4042	-1	6
JASGVX010000033	4084	4884	-1	7
JASGVX010000033	4988	5785	-1	8
JASGVX010000033	6095	7276	-1	9
JASGVX010000033	7493	8146	-1	10
JASGVX010000033	8780	9976	-1	11
JASGVX010000033	10440	11309	1	12
JASGVX010000033	11400	12137	1	13
JASGVX010000033	12391	12966	1	14
JASGVX010000033	13177	13902	-1	15
JASGVX010000033	14094	15014	-1	16
JASGVX010000033	15047	15973	-1	17
JASGVX010000033	16010	17080	-1	18
JASGVX010000033	17376	17834	1	19
JASGVX010000033	18465	18950	-1	20
JASGVX010000033	19034	19195	-1	21
JASGVX010000034	3	158	1	1
JASGVX010000034	843	1736	1	2
JASGVX010000034	1842	3383	-1	3
JASGVX010000034	4199	5173	1	4
JASGVX010000034	5500	7773	1	5
JASGVX010000034	8219	8380	1	6
JASGVX010000034	8705	9835	1	7
JASGVX010000034	10177	12081	1	8
JASGVX010000034	12578	14776	1	9
JASGVX010000034	15341	16336	1	10
JASGVX010000034	16625	16921	-1	11
JASGVX010000034	16932	18707	-1	12
JASGVX010000034	18813	19676	1	13
JASGVX010000034	19751	21016	-1	14
JASGVX010000034	21509	23290	1	15
JASGVX010000034	23259	24245	1	16
JASGVX010000034	24279	24962	1	17
JASGVX010000034	25389	25553	-1	18
JASGVX010000034	25864	26481	1	19
JASGVX010000034	26996	28675	1	20
JASGVX010000034	28943	30124	-1	21
JASGVX010000034	30673	32007	-1	22
JASGVX010000034	32610	34802	-1	23
JASGVX010000034	35277	35369	-1	24
JASGVX010000034	35717	35926	1	25
JASGVX010000034	36105	36623	-1	26
JASGVX010000034	37546	38859	1	27
JASGVX010000034	38849	42709	1	28
JASGVX010000034	43234	43890	1	29
JASGVX010000034	44054	44257	1	30
JASGVX010000034	44480	44809	-1	31
JASGVX010000035	363	1397	1	1
JASGVX010000035	1776	2951	1	2
JASGVX010000035	3254	4360	1	3
JASGVX010000035	6187	7077	-1	4
JASGVX010000035	7074	8285	-1	5
JASGVX010000035	8285	8545	-1	6
JASGVX010000035	8542	9090	-1	7
JASGVX010000035	10127	11614	-1	8
JASGVX010000035	11615	13042	-1	9
JASGVX010000035	13055	13336	-1	10
JASGVX010000035	13402	13566	-1	11
JASGVX010000035	13738	14973	-1	12
JASGVX010000035	15524	17014	1	13
JASGVX010000035	17011	17997	1	14
JASGVX010000035	18335	18877	1	15
JASGVX010000035	18895	19737	1	16
JASGVX010000035	19722	20333	1	17
JASGVX010000035	20403	21086	1	18
JASGVX010000035	21089	22051	1	19
JASGVX010000035	22048	22554	1	20
JASGVX010000035	22815	23282	-1	21
JASGVX010000035	24203	24826	-1	22
JASGVX010000036	114	1163	1	1
JASGVX010000036	1439	1531	-1	2
JASGVX010000036	1870	2613	1	3
JASGVX010000037	965	1219	-1	1
JASGVX010000037	1809	2354	1	2
JASGVX010000037	3189	4355	1	3
JASGVX010000037	4481	5146	1	4
JASGVX010000037	5191	5886	1	5
JASGVX010000037	6136	6294	1	6
JASGVX010000037	6320	7681	-1	7
JASGVX010000037	7708	7986	-1	8
JASGVX010000037	8158	8667	-1	9
JASGVX010000037	8933	9340	-1	10
JASGVX010000037	9995	10402	1	11
JASGVX010000037	11233	12546	-1	12
JASGVX010000037	12796	15735	-1	13
JASGVX010000037	15905	15997	-1	14
JASGVX010000037	16021	21549	-1	15
JASGVX010000037	22180	23073	-1	16
JASGVX010000037	23381	24142	-1	17
JASGVX010000037	24698	25474	1	18
JASGVX010000037	25655	26005	1	19
JASGVX010000037	26298	26606	1	20
JASGVX010000037	26815	27327	1	21
JASGVX010000037	27397	28455	-1	22
JASGVX010000037	28678	28926	1	23
JASGVX010000037	28928	29182	1	24
JASGVX010000037	29175	31172	1	25
JASGVX010000037	31186	31626	1	26
JASGVX010000037	31674	31985	1	27
JASGVX010000037	32320	32703	1	28
JASGVX010000037	33001	37953	1	29
JASGVX010000037	41248	41691	1	30
JASGVX010000037	41809	43002	-1	31
JASGVX010000037	43181	43879	-1	32
JASGVX010000037	43867	44895	-1	33
JASGVX010000037	44892	45791	-1	34
JASGVX010000037	45775	46716	-1	35
JASGVX010000037	46797	48371	-1	36
JASGVX010000037	49203	49388	-1	37
JASGVX010000037	49629	49775	-1	38
JASGVX010000037	49889	50653	-1	39
JASGVX010000037	50953	52575	1	40
JASGVX010000037	53500	54243	-1	41
JASGVX010000037	54265	54729	-1	42
JASGVX010000037	54775	55545	-1	43
JASGVX010000037	55532	56551	-1	44
JASGVX010000037	56493	57572	-1	45
JASGVX010000037	57736	57924	1	46
JASGVX010000037	58486	59595	-1	47
JASGVX010000038	1047	3908	-1	1
JASGVX010000038	4072	6918	-1	2
JASGVX010000038	6983	7381	-1	3
JASGVX010000038	7562	7663	-1	4
JASGVX010000038	8012	8497	1	5
JASGVX010000038	8787	9095	1	6
JASGVX010000038	9342	9524	1	7
JASGVX010000038	9618	10646	1	8
JASGVX010000038	10807	11997	-1	9
JASGVX010000038	12057	12851	-1	10
JASGVX010000038	13050	13751	1	11
JASGVX010000038	13931	15097	1	12
JASGVX010000038	15261	16376	1	13
JASGVX010000038	16369	17121	1	14
JASGVX010000038	17161	18084	-1	15
JASGVX010000038	18182	18997	-1	16
JASGVX010000038	19623	19751	-1	17
JASGVX010000038	20094	20327	1	18
JASGVX010000038	20482	21018	1	19
JASGVX010000038	21009	21398	1	20
JASGVX010000038	22374	24170	-1	21
JASGVX010000038	24185	25159	-1	22
JASGVX010000039	226	1269	-1	1
JASGVX010000039	1744	2622	-1	2
JASGVX010000039	2797	3411	-1	3
JASGVX010000039	3414	4640	-1	4
JASGVX010000039	5867	6730	-1	5
JASGVX010000039	6750	7988	-1	6
JASGVX010000039	8735	9343	-1	7
JASGVX010000039	9467	10453	-1	8
JASGVX010000039	10605	11891	1	9
JASGVX010000039	11976	12743	-1	10
JASGVX010000039	13378	15750	1	11
JASGVX010000039	15897	16151	1	12
JASGVX010000039	16501	17964	-1	13
JASGVX010000039	18244	19533	-1	14
JASGVX010000039	20160	20759	1	15
JASGVX010000039	20752	21342	1	16
JASGVX010000039	21329	22630	1	17
JASGVX010000039	22970	24154	-1	18
JASGVX010000039	24348	27569	-1	19
JASGVX010000039	27569	28696	-1	20
JASGVX010000039	29021	29938	1	21
JASGVX010000039	30028	30546	1	22
JASGVX010000039	30709	30906	-1	23
JASGVX010000040	678	1205	-1	1
JASGVX010000040	1472	4870	-1	2
JASGVX010000040	5925	6959	-1	3
JASGVX010000041	3	143	1	1
JASGVX010000041	320	976	1	2
JASGVX010000041	1624	2019	-1	3
JASGVX010000041	2057	2281	-1	4
JASGVX010000041	2644	3177	-1	5
JASGVX010000041	3232	4755	-1	6
JASGVX010000041	5284	6720	-1	7
JASGVX010000041	6723	7778	-1	8
JASGVX010000041	7801	8049	-1	9
JASGVX010000041	8366	10039	-1	10
JASGVX010000041	10220	10774	-1	11
JASGVX010000041	11206	11346	-1	12
JASGVX010000042	379	1296	-1	1
JASGVX010000042	3020	5857	1	2
JASGVX010000043	573	812	1	1
JASGVX010000043	900	2816	1	2
JASGVX010000043	2816	3685	1	3
JASGVX010000043	3699	4169	1	4
JASGVX010000043	4162	4512	1	5
JASGVX010000043	4535	5611	1	6
JASGVX010000043	5629	6018	1	7
JASGVX010000043	6439	6870	1	8
JASGVX010000043	7550	10324	1	9
JASGVX010000043	10498	11139	1	10
JASGVX010000044	1	123	1	1
JASGVX010000044	360	1853	-1	2
JASGVX010000044	1850	4231	-1	3
JASGVX010000044	4343	4606	-1	4
JASGVX010000044	5432	5713	1	5
JASGVX010000044	6376	6840	1	6
JASGVX010000044	6850	8094	1	7
JASGVX010000044	8094	8492	1	8
JASGVX010000044	8607	8894	1	9
JASGVX010000044	9538	10158	-1	10
JASGVX010000044	10148	11125	-1	11
JASGVX010000044	11261	12118	-1	12
JASGVX010000044	12115	13107	-1	13
JASGVX010000044	13323	15068	-1	14
JASGVX010000045	3	413	1	1
JASGVX010000045	451	618	1	2
JASGVX010000045	619	720	1	3
JASGVX010000045	727	1941	1	4
JASGVX010000045	2240	3715	1	5
JASGVX010000045	3872	5350	1	6
JASGVX010000045	6392	6604	-1	7
JASGVX010000045	7240	8019	1	8
JASGVX010000045	8021	9250	1	9
JASGVX010000045	9353	9988	1	10
JASGVX010000045	9981	10601	1	11
JASGVX010000045	10778	11899	1	12
JASGVX010000045	12144	13064	1	13
JASGVX010000045	15149	15832	1	14
JASGVX010000045	15896	16222	-1	15
JASGVX010000045	16919	17317	1	16
JASGVX010000045	17340	18899	1	17
JASGVX010000045	19348	20460	1	18
JASGVX010000045	20574	21371	1	19
JASGVX010000045	21470	22969	1	20
JASGVX010000045	23054	24106	1	21
JASGVX010000045	24320	24715	1	22
JASGVX010000045	24937	26004	1	23
JASGVX010000045	26337	27011	1	24
JASGVX010000045	27419	28549	-1	25
JASGVX010000045	29385	30383	1	26
JASGVX010000045	30917	33526	1	27
JASGVX010000045	33591	34217	-1	28
JASGVX010000045	34253	35005	-1	29
JASGVX010000045	35002	35802	-1	30
JASGVX010000045	36538	37422	1	31
JASGVX010000045	37494	38120	1	32
JASGVX010000045	38181	38843	1	33
JASGVX010000045	39151	39780	-1	34
JASGVX010000045	40394	43675	-1	35
JASGVX010000045	43662	43862	-1	36
JASGVX010000045	43859	45061	-1	37
JASGVX010000045	45040	45432	-1	38
JASGVX010000045	45594	46670	-1	39
JASGVX010000045	46660	47718	-1	40
