Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas3_0_CAS-I-D	MWMI01000008_3	382	626	6.6e-09	29.7	947	2092	MWMI01000008	3	0.3769633507853403	0.20447284345047922	-1
Cas3_0_CAS-I-U	MWMI01000001_198	867	843	0.0067	9.5	169840	172440	MWMI01000001	198	0.05420991926182238	0.051008303677342826	1
Cas3_0_CAS-I-U	MWMI01000002_54	809	843	4.2e-20	66.4	48798	51224	MWMI01000002	54	0.3016069221260816	0.29655990510083036	1
Cas3_0_I	MWMI01000001_198	867	358	8.7e-19	63.1	169840	172440	MWMI01000001	198	0.3748558246828143	0.9273743016759777	1
Cas3_0_I	MWMI01000001_207	224	358	0.0017	12.7	177680	178351	MWMI01000001	207	0.38392857142857145	0.22346368715083798	1
Cas3_0_I	MWMI01000002_54	809	358	6.6e-67	221.4	48798	51224	MWMI01000002	54	0.44499381953028433	0.9888268156424581	1
Cas3_0_I	MWMI01000003_62	579	358	3.4e-07	24.9	50387	52123	MWMI01000003	62	0.12780656303972365	0.20670391061452514	1
Cas3_0_I	MWMI01000006_19	737	358	2e-12	42.1	16457	18667	MWMI01000006	19	0.5223880597014925	0.9413407821229051	-1
Cas3_0_I	MWMI01000008_3	382	358	6e-19	63.6	947	2092	MWMI01000008	3	0.8717277486910995	0.9413407821229051	-1
Cas3_0_ID	MWMI01000001_198	867	357	1.3e-06	23.0	169840	172440	MWMI01000001	198	0.30103806228373703	0.7675070028011205	1
Cas3_0_ID	MWMI01000002_54	809	357	1.4e-10	36.0	48798	51224	MWMI01000002	54	0.32014833127317677	0.7478991596638656	1
Cas3_0_ID	MWMI01000003_62	579	357	0.00026	15.5	50387	52123	MWMI01000003	62	0.12607944732297063	0.20168067226890757	1
Cas3_0_ID	MWMI01000008_3	382	357	4.8e-05	17.8	947	2092	MWMI01000008	3	0.23298429319371727	0.23809523809523808	-1
Cas3_0_IU	MWMI01000001_198	867	864	0.0023	11.1	169840	172440	MWMI01000001	198	0.058823529411764705	0.05439814814814815	1
Cas3_0_IU	MWMI01000002_54	809	864	2.7e-20	67.2	48798	51224	MWMI01000002	54	0.2978986402966625	0.29398148148148145	1
Cas3_0_IU	MWMI01000003_62	579	864	0.0032	10.7	50387	52123	MWMI01000003	62	0.0846286701208981	0.05787037037037037	1
Cas3_1_CAS-I	MWMI01000002_54	809	745	4.2e-56	185.9	48798	51224	MWMI01000002	54	0.6662546353522868	0.7033557046979866	1
Cas3_1_CAS-I	MWMI01000008_3	382	745	9.4e-17	55.8	947	2092	MWMI01000008	3	0.9083769633507853	0.47516778523489933	-1
Cas3_1_CAS-I-D	MWMI01000001_198	867	353	7e-06	20.6	169840	172440	MWMI01000001	198	0.20761245674740483	0.5382436260623229	1
Cas3_1_CAS-I-D	MWMI01000002_54	809	353	2.5e-10	35.2	48798	51224	MWMI01000002	54	0.40173053152039556	0.9660056657223796	1
Cas3_1_CAS-I-D	MWMI01000003_62	579	353	1.1e-05	19.9	50387	52123	MWMI01000003	62	0.22107081174438686	0.3626062322946176	1
Cas3_1_CAS-I-D	MWMI01000008_3	382	353	2.6e-05	18.7	947	2092	MWMI01000008	3	0.2905759162303665	0.2747875354107649	-1
Cas3_1_I	MWMI01000002_54	809	178	1.2e-13	46.7	48798	51224	MWMI01000002	54	0.29913473423980225	0.9775280898876404	1
Cas3_2_CAS-I	MWMI01000001_198	867	967	1e-16	55.5	169840	172440	MWMI01000001	198	0.30103806228373703	0.2595656670113754	1
Cas3_2_CAS-I	MWMI01000002_54	809	967	2.3e-06	21.2	48798	51224	MWMI01000002	54	0.11990111248454882	0.10134436401240951	1
Cas3_2_CAS-I	MWMI01000003_62	579	967	0.00031	14.2	50387	52123	MWMI01000003	62	0.25906735751295334	0.15511892450879008	1
Cas3_2_CAS-I	MWMI01000008_3	382	967	5.1e-08	26.7	947	2092	MWMI01000008	3	0.5785340314136126	0.2171664943123061	-1
Cas3d_0_CAS-I-D	MWMI01000001_198	867	639	6.7e-08	26.6	169840	172440	MWMI01000001	198	0.3079584775086505	0.350547730829421	1
Cas3d_1_CAS-I-D	MWMI01000001_198	867	627	1.3e-11	38.8	169840	172440	MWMI01000001	198	0.4417531718569781	0.6012759170653907	1
Cas3d_1_CAS-I-D	MWMI01000002_54	809	627	5.5e-14	46.6	48798	51224	MWMI01000002	54	0.42027194066749074	0.5215311004784688	1
Cas4_0_CAS-I-II-III-IV-V-VI	MWMI01000002_55	174	179	1.5e-26	89.0	51224	51745	MWMI01000002	55	0.9252873563218391	0.9888268156424581	1
Cas4_0_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	179	1.5e-25	85.7	6665	7483	MWMI01000007	6	0.6263736263736264	0.9664804469273743	-1
Cas4_0_I-II	MWMI01000002_55	174	180	3.6e-26	87.4	51224	51745	MWMI01000002	55	0.9195402298850575	0.9777777777777777	1
Cas4_0_I-II	MWMI01000007_6	273	180	6.6e-27	89.7	6665	7483	MWMI01000007	6	0.6190476190476191	0.9444444444444444	-1
Cas4_0_I-II-V	MWMI01000002_55	174	177	1.4e-26	88.9	51224	51745	MWMI01000002	55	0.9195402298850575	0.9830508474576272	1
Cas4_0_I-II-V	MWMI01000007_6	273	177	7.9e-23	76.7	6665	7483	MWMI01000007	6	0.6190476190476191	0.9548022598870056	-1
Cas4_0_IA	MWMI01000007_6	273	273	1.5e-14	49.5	6665	7483	MWMI01000007	6	0.6593406593406593	0.663003663003663	-1
Cas4_0_V	MWMI01000007_6	273	178	5.3e-06	21.8	6665	7483	MWMI01000007	6	0.5641025641025641	0.848314606741573	-1
Cas4_1_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	270	4.8e-15	51.1	6665	7483	MWMI01000007	6	0.9487179487179487	0.8629629629629629	-1
Cas4_3_CAS-I-II-III-IV-V-VI	MWMI01000002_55	174	197	6.3e-34	113.0	51224	51745	MWMI01000002	55	0.9310344827586207	0.9035532994923858	1
Cas4_3_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	197	1.9e-16	56.0	6665	7483	MWMI01000007	6	0.7802197802197802	0.9137055837563451	-1
Cas4_4_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	284	2e-14	49.0	6665	7483	MWMI01000007	6	0.9304029304029304	0.8204225352112676	-1
Cas4_5_CAS-I-II-III-IV-V-VI	MWMI01000002_55	174	161	4.9e-54	178.1	51224	51745	MWMI01000002	55	0.9252873563218391	0.9875776397515528	1
Cas4_5_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	161	3.8e-21	71.2	6665	7483	MWMI01000007	6	0.5824175824175825	0.9440993788819876	-1
Cas4_6_CAS-I-II-III-IV-V-VI	MWMI01000007_6	273	292	8.8e-15	50.2	6665	7483	MWMI01000007	6	0.673992673992674	0.6746575342465754	-1
Cas5_0_CAS-I	MWMI01000002_51	219	201	4.1e-05	18.7	45589	46245	MWMI01000002	51	0.5342465753424658	0.582089552238806	-1
Cas5_0_I	MWMI01000002_51	219	43	1.7e-05	19.8	45589	46245	MWMI01000002	51	0.1780821917808219	0.6511627906976745	-1
Cas5_5_CAS-I-B	MWMI01000001_15	171	220	0.00093	14.3	13237	13749	MWMI01000001	15	0.5380116959064327	0.2818181818181818	1
Cas5_7_CAS-I-B	MWMI01000002_51	219	239	0.0019	13.1	45589	46245	MWMI01000002	51	0.730593607305936	0.698744769874477	-1
Cas5_8_CAS-I-B	MWMI01000001_195	91	197	0.00031	16.1	168255	168527	MWMI01000001	195	0.8351648351648352	0.37055837563451777	-1
Cas6_0_CAS-I-II-III-IV-V-VI	MWMI01000002_56	296	194	1.4e-18	63.3	51781	52668	MWMI01000002	56	0.8344594594594594	0.9948453608247423	1
Cas6_0_CAS-III-B-I-B	MWMI01000002_56	296	235	8.2e-11	37.0	51781	52668	MWMI01000002	56	0.972972972972973	0.948936170212766	1
Cas6_0_I-III	MWMI01000002_56	296	200	5.8999999999999995e-24	80.9	51781	52668	MWMI01000002	56	0.8581081081081081	0.995	1
Cas6_13_CAS-I-II-III-IV-V-VI	MWMI01000002_56	296	151	3.2e-14	48.8	51781	52668	MWMI01000002	56	0.6858108108108109	0.9867549668874173	1
Cas6_3_CAS-I-II-III-IV-V-VI	MWMI01000002_56	296	240	3.7e-13	45.3	51781	52668	MWMI01000002	56	0.9493243243243243	0.9958333333333333	1
Cas6_7_CAS-I-II-III-IV-V-VI	MWMI01000002_56	296	241	2.4e-33	111.4	51781	52668	MWMI01000002	56	0.8918918918918919	0.983402489626556	1
Cas7_0_CAS-I	MWMI01000002_52	377	230	2e-21	71.6	46238	47368	MWMI01000002	52	0.6763925729442971	0.8391304347826087	-1
Cas7_0_CAS-I-B	MWMI01000002_52	377	306	3.1e-37	123.7	46238	47368	MWMI01000002	52	0.8779840848806366	0.8888888888888888	-1
Cas7_0_I	MWMI01000002_52	377	240	2.8e-20	67.7	46238	47368	MWMI01000002	52	0.5676392572944297	0.8416666666666667	-1
Cas7_1_IB	MWMI01000002_52	377	321	3.9000000000000004e-33	110.1	46238	47368	MWMI01000002	52	0.7824933687002652	0.8847352024922118	-1
Cas7_3_CAS-I	MWMI01000002_52	377	265	2.9e-14	48.0	46238	47368	MWMI01000002	52	0.6737400530503979	0.9433962264150944	-1
Cas8b2_4_CAS-I-B	MWMI01000002_13	85	65	0.00058	15.5	9595	9849	MWMI01000002	13	0.7176470588235294	0.7538461538461538	-1
Cas8b2_4_CAS-I-B	MWMI01000009_3	106	65	0.0085	11.7	1825	2142	MWMI01000009	3	0.4716981132075472	0.6153846153846154	1
Cas8b2_8_CAS-I-B	MWMI01000002_13	85	70	0.0009	14.8	9595	9849	MWMI01000002	13	0.611764705882353	0.7857142857142857	-1
Cas8c_3_CAS-I-C	MWMI01000004_16	118	559	0.0019	12.0	12120	12473	MWMI01000004	16	0.6101694915254238	0.12880143112701253	1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000001_173	285	198	0.0023	12.9	150407	151261	MWMI01000001	173	0.12631578947368421	0.18686868686868688	-1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000001_91	169	198	0.00074	14.5	78473	78979	MWMI01000001	91	0.20710059171597633	0.17676767676767677	1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000002_11	472	198	0.00031	15.7	6535	7950	MWMI01000002	11	0.1292372881355932	0.31313131313131315	-1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000002_45	298	198	2.9e-07	25.6	36715	37608	MWMI01000002	45	0.29194630872483224	0.2777777777777778	-1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000002_69	145	198	0.00043	15.2	60823	61257	MWMI01000002	69	0.5724137931034483	0.4090909090909091	1
CasR_0_CAS-I-II-III-IV-V-VI	MWMI01000005_39	150	198	1.4e-06	23.3	39051	39500	MWMI01000005	39	0.6533333333333333	0.4898989898989899	-1
CasR_0_CAS-III-B	MWMI01000001_115	612	480	0.00047	14.2	96893	98728	MWMI01000001	115	0.09477124183006536	0.1125	1
CasR_0_CAS-III-B	MWMI01000001_93	254	480	4.1e-05	17.7	79647	80408	MWMI01000001	93	0.20866141732283464	0.11041666666666666	-1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000001_173	285	218	0.0002	15.9	150407	151261	MWMI01000001	173	0.10877192982456141	0.14678899082568808	-1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000001_91	169	218	3.2e-05	18.5	78473	78979	MWMI01000001	91	0.23076923076923078	0.17889908256880735	1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000002_11	472	218	1.4e-06	22.9	6535	7950	MWMI01000002	11	0.23516949152542374	0.3073394495412844	-1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000002_45	298	218	7.2e-07	23.9	36715	37608	MWMI01000002	45	0.2986577181208054	0.2706422018348624	-1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000002_69	145	218	0.00011	16.7	60823	61257	MWMI01000002	69	0.6275862068965518	0.47706422018348627	1
CasR_1_CAS-I-II-III-IV-V-VI	MWMI01000005_39	150	218	1.7e-07	25.9	39051	39500	MWMI01000005	39	0.5066666666666667	0.3119266055045872	-1
Cmr5_1_IIIC	MWMI01000003_53	663	178	2.6e-06	22.7	43310	45298	MWMI01000003	53	0.2277526395173454	0.8089887640449438	1
Cmr5gr11_1_CAS-III-C	MWMI01000003_53	663	180	0.11	7.6	43310	45298	MWMI01000003	53	0.18401206636500755	0.5222222222222223	1
Cmr5gr11_1_CAS-III-C	MWMI01000005_9	127	180	0.021	10.0	9966	10346	MWMI01000005	9	0.6220472440944882	0.48333333333333334	1
CorA_1_CAS-III-B	MWMI01000004_68	128	125	0.0014	13.8	47122	47505	MWMI01000004	68	0.7109375	0.488	-1
Csa3_1_CAS-I-II-III-IV-V-VI	MWMI01000001_91	169	118	9.5e-06	21.3	78473	78979	MWMI01000001	91	0.3609467455621302	0.5508474576271186	1
Csa3_1_CAS-I-II-III-IV-V-VI	MWMI01000002_110	245	118	8.6e-05	18.2	96537	97271	MWMI01000002	110	0.17959183673469387	0.4152542372881356	-1
Csa3_1_CAS-I-II-III-IV-V-VI	MWMI01000002_45	298	118	6.5e-05	18.6	36715	37608	MWMI01000002	45	0.45302013422818793	0.7711864406779662	-1
Csa3_1_CAS-I-II-III-IV-V-VI	MWMI01000004_9	142	118	0.00018	17.2	7508	7933	MWMI01000004	9	0.6690140845070423	0.8050847457627118	1
Csa3_1_CAS-I-II-III-IV-V-VI	MWMI01000005_39	150	118	0.00035	16.3	39051	39500	MWMI01000005	39	0.8266666666666667	0.711864406779661	-1
Csa5gr11_2_CAS-I-A	MWMI01000001_82	871	101	5.7	2.8	68970	71582	MWMI01000001	82	0.21354764638346727	0.8118811881188119	1
Csf2_1_IVA3	MWMI01000001_14	425	263	0.22	6.0	11959	13233	MWMI01000001	14	0.16470588235294117	0.2585551330798479	-1
Csf4_0_IVA	MWMI01000002_96	610	666	3.1e-08	27.9	82707	84536	MWMI01000002	96	0.20327868852459016	0.2057057057057057	1
Csf4_1_IVA1	MWMI01000002_96	610	802	0.00032	14.2	82707	84536	MWMI01000002	96	0.19508196721311474	0.15087281795511223	1
Csm2gr11_0_CAS-III-A	MWMI01000001_178	244	95	0.0085	12.3	154218	154949	MWMI01000001	178	0.3442622950819672	0.7894736842105263	1
Csm3gr7_9_CAS-III-A-III-D	MWMI01000003_91	549	271	0.00076	14.6	83123	84769	MWMI01000003	91	0.27140255009107467	0.35793357933579334	1
Csm6_2_CAS-III	MWMI01000003_5	407	184	0.0016	13.1	3898	5118	MWMI01000003	5	0.2113022113022113	0.2608695652173913	1
Csm6_6_CAS-III	MWMI01000003_5	407	136	0.0025	13.1	3898	5118	MWMI01000003	5	0.28746928746928746	0.4485294117647059	1
Csn2_6_CAS-II-A	MWMI01000001_225	102	309	0.0012	13.5	192327	192632	MWMI01000001	225	0.8823529411764706	0.29449838187702265	-1
Csn2_7_CAS-II-A	MWMI01000001_207	224	372	1.4e-06	22.8	177680	178351	MWMI01000001	207	0.4017857142857143	0.24731182795698925	1
Csx20_0_CAS-I-III	MWMI01000003_63	778	131	0.0022	13.4	52299	54632	MWMI01000003	63	0.04884318766066838	0.2900763358778626	1
Csx23_0_CAS-III-D	MWMI01000004_75	299	130	0.0032	12.4	52602	53498	MWMI01000004	75	0.18394648829431437	0.27692307692307694	-1
Csx3_2_CAS-I-III	MWMI01000001_137	312	277	0.0015	12.9	116840	117775	MWMI01000001	137	0.10576923076923077	0.1263537906137184	1
Csx3_2_CAS-I-III	MWMI01000001_36	598	277	0.00068	14.1	29926	31719	MWMI01000001	36	0.1588628762541806	0.3285198555956679	1
Csx3_2_CAS-I-III	MWMI01000002_121	802	277	0.0036	11.7	106112	108517	MWMI01000002	121	0.04738154613466334	0.06859205776173286	-1
Csx3_2_CAS-I-III	MWMI01000003_37	400	277	0.0072	10.7	28012	29211	MWMI01000003	37	0.1075	0.15162454873646208	1
CysH_0_IVB	MWMI01000001_86	292	249	0.00019	16.5	74052	74927	MWMI01000001	86	0.2602739726027397	0.3092369477911647	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	MWMI01000005_37	193	160	0.003	13.0	37928	38506	MWMI01000005	37	0.25906735751295334	0.30625	-1
Mem_04_0_CAS-III-D	MWMI01000002_105	160	241	0.0035	12.2	92862	93341	MWMI01000002	105	0.5375	0.35684647302904565	-1
TnpB_1_Competitive	MWMI01000004_46	48	409	0.0022	12.1	35536	35679	MWMI01000004	46	0.8333333333333334	0.09046454767726161	1
Unk_05_0_CAS-I-B	MWMI01000001_110	95	195	0.00016	16.8	94081	94365	MWMI01000001	110	0.9052631578947369	0.4512820512820513	-1
Unk_05_0_CAS-I-B	MWMI01000003_58	262	195	0.00064	14.8	48127	48912	MWMI01000003	58	0.2480916030534351	0.3384615384615385	1
htpX_0_CAS-III-B	MWMI01000001_122	333	343	4.8e-11	37.7	103082	104080	MWMI01000001	122	0.6606606606606606	0.7317784256559767	1
htpX_0_CAS-III-B	MWMI01000002_32	396	343	5.7e-09	30.8	25594	26781	MWMI01000002	32	0.4444444444444444	0.5276967930029155	-1
