Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
JAKPCO010000042	JAKPCO010000042@2	63820	65524	False	17%	0%	I-E	4.0	['Cse2gr11_7_CAS-I-E', 'htpX_0_CAS-III-B']	[73, 75]	['4.70e-03', '5.80e-19']	[0.484, 0.674]	[0.312, 0.58]	1	NA
JAKPCO010000001	JAKPCO010000001@2	31787	32185	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[36]	['1.10e-05']	[0.662]	[0.653]	NA	NA
JAKPCO010000073	JAKPCO010000073@2	113976	117782	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[126]	['6.00e-73']	[0.754]	[0.477]	NA	NA
JAKPCO010000098	JAKPCO010000098@1	4695	5540	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[6]	['1.30e-06']	[0.39]	[0.363]	NA	NA
JAKPCO010000089	JAKPCO010000089@3	103492	105642	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[109]	['5.30e-20']	[0.365]	[0.504]	NA	NA
JAKPCO010000080	JAKPCO010000080@3	28267	29277	False	0%	33%	II-A	3.0	['Csn2_10_CAS-II-A']	[26]	['4.40e-03']	[0.306]	[0.327]	NA	1
JAKPCO010000016	JAKPCO010000016@1	1900	2565	False	0%	33%	I-A	2.0	['Cas4_0_CAS-I-II-III-IV-V-VI']	[4]	['1.60e-06']	[0.342]	[0.436]	NA	-1
JAKPCO010000095	JAKPCO010000095@1	3	773	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[1]	['6.70e-12']	[0.809]	[0.417]	NA	NA
JAKPCO010000009	JAKPCO010000009@1	30575	32254	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[28]	['2.50e-04']	[0.352]	[0.468]	NA	NA
JAKPCO010000112	JAKPCO010000112@1	15815	16582	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['5.60e-04']	[0.395]	[0.335]	NA	NA
JAKPCO010000108	JAKPCO010000108@1	7492	7809	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[10]	['2.90e-18']	[0.745]	[0.746]	NA	NA
JAKPCO010000080	JAKPCO010000080@2	7446	7799	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[10]	['3.40e-03']	[0.458]	[0.483]	NA	NA
JAKPCO010000106	JAKPCO010000106@2	41204	41593	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[38]	['1.50e-20']	[0.823]	[0.805]	NA	NA
JAKPCO010000077	JAKPCO010000077@3	95898	102367	False	0%	NA	IV-B	3.0	['CysH_0_IVB', 'AbiEii_0_CAS-III']	[88, 92]	['3.90e-06', '1.20e-07']	[0.569, 0.351]	[0.434, 0.335]	NA	NA
