Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
SHMX01000001	SHMX01000001@11	400549	401100	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[373]	['9.70e-07']	[0.424]	[0.456]	NA	NA
SHMX01000001	SHMX01000001@9	359734	360420	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[327]	['4.30e-06']	[0.511]	[0.391]	NA	NA
SHMX01000003	SHMX01000003@2	244568	245728	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[222]	['9.00e-07']	[0.654]	[0.417]	NA	NA
SHMX01000005	SHMX01000005@3	212945	213634	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[196]	['5.10e-06']	[0.391]	[0.399]	NA	NA
SHMX01000003	SHMX01000003@4	473697	475646	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[411]	['4.30e-15']	[0.445]	[0.395]	NA	NA
SHMX01000010	SHMX01000010@2	32088	32894	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[27]	['9.10e-06']	[0.394]	[0.384]	NA	NA
SHMX01000015	SHMX01000015@1	9692	10147	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[9]	['2.00e-03']	[0.526]	[0.349]	NA	NA
SHMX01000002	SHMX01000002@4	41753	42430	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[50]	['1.00e-08']	[0.712]	[0.539]	NA	NA
SHMX01000002	SHMX01000002@13	427253	427534	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[441]	['4.30e-10']	[0.84]	[0.737]	NA	NA
SHMX01000004	SHMX01000004@1	75602	76543	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[65]	['2.00e-08']	[0.494]	[0.5]	NA	NA
SHMX01000001	SHMX01000001@2	129015	129947	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[104]	['7.30e-05']	[0.457]	[0.486]	NA	NA
SHMX01000006	SHMX01000006@2	34712	35509	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[34]	['1.50e-04']	[0.519]	[0.695]	NA	NA
SHMX01000001	SHMX01000001@4	227081	229915	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[202]	['7.30e-13']	[0.311]	[0.463]	NA	NA
SHMX01000001	SHMX01000001@14	500876	501652	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[465]	['4.00e-03']	[0.344]	[0.306]	NA	NA
SHMX01000002	SHMX01000002@9	203342	203896	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[224]	['2.70e-03']	[0.876]	[0.61]	NA	NA
SHMX01000005	SHMX01000005@1	61371	62324	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[72]	['6.60e-07']	[0.789]	[0.385]	NA	NA
SHMX01000003	SHMX01000003@5	481550	481840	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[416]	['1.50e-17']	[0.866]	[0.788]	NA	NA
SHMX01000001	SHMX01000001@17	561368	561562	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[516]	['9.90e-05']	[0.8]	[0.492]	NA	NA
SHMX01000001	SHMX01000001@15	515745	516887	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[480]	['1.30e-04']	[0.638]	[0.408]	NA	NA
SHMX01000001	SHMX01000001@6	249195	250175	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[227]	['4.20e-10']	[0.547]	[0.539]	NA	NA
SHMX01000010	SHMX01000010@4	67700	68494	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[71]	['2.00e-03']	[0.479]	[0.585]	NA	NA
SHMX01000001	SHMX01000001@18	583969	584646	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[536]	['7.50e-08']	[0.429]	[0.695]	NA	NA
SHMX01000002	SHMX01000002@7	104397	104759	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[114]	['6.20e-04']	[0.587]	[0.559]	NA	NA
SHMX01000001	SHMX01000001@13	468682	471324	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[434]	['2.40e-19']	[0.36]	[0.932]	-1	NA
SHMX01000007	SHMX01000007@2	99467	100846	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[80]	['7.50e-12']	[0.504]	[0.418]	NA	NA
SHMX01000003	SHMX01000003@3	330152	332251	False	0%	0%	I-C	1.0	['HEAT_CxxC_PDDEXK_0_CAS-I-C']	[295]	['2.50e-03']	[0.307]	[0.361]	NA	NA
SHMX01000009	SHMX01000009@2	50596	51375	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[62]	['4.10e-07']	[0.562]	[0.493]	NA	NA
SHMX01000007	SHMX01000007@1	76551	77195	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[62]	['1.90e-07']	[0.307]	[0.33]	NA	NA
SHMX01000002	SHMX01000002@8	167927	168172	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[187]	['2.70e-03']	[0.683]	[0.5]	NA	NA
SHMX01000004	SHMX01000004@3	115672	116388	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[109]	['7.00e-09']	[0.49]	[0.307]	NA	NA
SHMX01000006	SHMX01000006@3	178213	178497	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[147]	['5.80e-08']	[0.768]	[0.636]	NA	NA
SHMX01000002	SHMX01000002@6	68947	69525	False	14%	0%	I-A	1.0	['Cas3_1_I']	[73]	['6.90e-06']	[0.425]	[0.567]	1	NA
