Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
JAEYSH010000074	JAEYSH010000074@1	1055	1645	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2]	['4.50e-03']	[0.391]	[0.317]	NA	NA
JAEYSH010000171	JAEYSH010000171@2	9550	11571	False	0%	NA	III-A	1.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[18, 20]	['4.10e-10', '1.80e-04']	[0.649, 0.317]	[0.576, 0.327]	NA	NA
JAEYSH010000038	JAEYSH010000038@2	43471	44301	False	0%	33%	I-A	2.0	['Cas4_0_CAS-I-II-III-IV-V-VI']	[60]	['7.80e-28']	[0.729]	[0.994]	NA	-1
JAEYSH010000173	JAEYSH010000173@2	10208	10627	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[15]	['9.20e-07']	[0.5]	[0.317]	NA	NA
JAEYSH010000060	JAEYSH010000060@1	2643	3740	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[5]	['3.00e-06']	[0.418]	[0.415]	NA	NA
JAEYSH010000178	JAEYSH010000178@2	4596	5537	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[9]	['1.40e-07']	[0.42]	[0.454]	NA	NA
JAEYSH010000030	JAEYSH010000030@1	6952	7902	False	0%	33%	I-A	1.0	['Cas4_0_I-II']	[8]	['8.00e-08']	[0.644]	[0.933]	NA	1
JAEYSH010000099	JAEYSH010000099@1	4515	4988	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[5]	['4.20e-06']	[0.715]	[0.686]	NA	NA
JAEYSH010000055	JAEYSH010000055@1	8667	9410	False	0%	33%	I-A	2.0	['Cas4_5_CAS-I-II-III-IV-V-VI']	[12]	['6.10e-04']	[0.44]	[0.602]	NA	1
JAEYSH010000156	JAEYSH010000156@2	8660	11249	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[11, 14]	['1.10e-04', '9.90e-08']	[0.5, 0.635]	[0.38, 0.551]	NA	NA
JAEYSH010000028	JAEYSH010000028@1	6601	8187	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[7]	['1.10e-11']	[0.586]	[0.915]	-1	NA
JAEYSH010000018	JAEYSH010000018@1	2588	3019	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[4]	['1.10e-05']	[0.611]	[0.399]	NA	NA
JAEYSH010000009	JAEYSH010000009@1	11866	12897	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[14]	['1.90e-07']	[0.529]	[0.592]	NA	NA
JAEYSH010000173	JAEYSH010000173@1	3712	8058	False	0%	NA	III-A	1.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[6, 8, 10]	['1.10e-09', '2.90e-06', '7.40e-03']	[0.773, 0.416, 0.417]	[0.653, 0.345, 0.313]	NA	NA
JAEYSH010000041	JAEYSH010000041@2	14621	15202	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[16]	['1.60e-04']	[0.567]	[0.505]	NA	NA
JAEYSH010000117	JAEYSH010000117@1	2547	3254	False	0%	0%	I-C	1.0	['HEAT_CxxC_PDDEXK_0_CAS-I-C']	[3]	['3.60e-09']	[0.75]	[0.389]	NA	NA
JAEYSH010000038	JAEYSH010000038@3	61888	62232	False	17%	NA	III-D	4.0	['Csm2gr11_0_CAS-III-D']	[83]	['1.30e-03']	[0.739]	[0.47]	-1	NA
JAEYSH010000195	JAEYSH010000195@2	18433	19380	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[25]	['9.60e-09']	[0.443]	[0.75]	NA	NA
JAEYSH010000146	JAEYSH010000146@3	18330	19226	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[24]	['7.10e-07']	[0.478]	[0.44]	NA	NA
JAEYSH010000003	JAEYSH010000003@1	2969	3889	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[6]	['2.40e-04']	[0.388]	[0.65]	1	NA
JAEYSH010000140	JAEYSH010000140@1	2995	3384	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[5]	['8.00e-03']	[0.669]	[0.593]	NA	NA
JAEYSH010000141	JAEYSH010000141@1	1206	1628	False	25%	NA	III-F	4.0	['SSgr11_1_CAS-III-F']	[3]	['1.70e-03']	[0.624]	[0.742]	-1	NA
JAEYSH010000099	JAEYSH010000099@2	9997	10746	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['2.20e-04']	[0.436]	[0.359]	NA	NA
JAEYSH010000091	JAEYSH010000091@1	2	1471	False	14%	0%	I-A	1.0	['Cas3_0_I']	[1]	['1.20e-07']	[0.359]	[0.497]	1	NA
JAEYSH010000148	JAEYSH010000148@1	4582	5574	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[7]	['2.60e-05']	[0.819]	[0.414]	NA	NA
JAEYSH010000162	JAEYSH010000162@1	1764	2558	False	0%	0%	I-A	0.0	['CasR_0_CAS-I-II-III-IV-V-VI']	[2]	['2.30e-03']	[0.411]	[0.576]	NA	NA
JAEYSH010000156	JAEYSH010000156@1	1375	1812	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[3]	['7.30e-04']	[0.644]	[0.436]	NA	NA
