Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
JAVZWL010000002	JAVZWL010000002@4	324252	324581	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[349]	['8.80e-07']	[0.636]	[0.61]	NA	NA
JAVZWL010000001	JAVZWL010000001@26	829864	830631	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[867]	['1.90e-08']	[0.469]	[0.353]	NA	NA
JAVZWL010000002	JAVZWL010000002@1	101759	104554	False	14%	0%	I-A	1.0	['Cas3_0_I']	[116]	['1.90e-15']	[0.32]	[0.877]	-1	NA
JAVZWL010000001	JAVZWL010000001@4	120909	121955	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[149]	['4.10e-14']	[0.691]	[0.72]	-1	NA
JAVZWL010000001	JAVZWL010000001@17	633478	634122	False	0%	33%	I-A	1.0	['Cas4_0_I-II']	[655]	['8.20e-05']	[0.307]	[0.356]	NA	-1
JAVZWL010000001	JAVZWL010000001@13	558827	559489	False	0%	0%	I-A	0.0	['CasR_0_CAS-I-II-III-IV-V-VI']	[597]	['2.50e-03']	[0.339]	[0.753]	NA	NA
JAVZWL010000001	JAVZWL010000001@20	682682	682939	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[707]	['4.80e-04']	[0.663]	[0.441]	NA	NA
JAVZWL010000001	JAVZWL010000001@36	1295678	1296499	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1375]	['2.00e-06']	[0.31]	[0.303]	NA	NA
JAVZWL010000001	JAVZWL010000001@8	265975	266838	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[309]	['2.80e-09']	[0.351]	[0.339]	NA	NA
JAVZWL010000001	JAVZWL010000001@9	368733	372173	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[418, 420]	['2.30e-15', '3.80e-06']	[0.391, 0.498]	[0.493, 0.423]	NA	NA
JAVZWL010000001	JAVZWL010000001@18	649446	650378	False	0%	NA	III-B	1.0	['htpX_0_CAS-III-B']	[669]	['3.00e-11']	[0.534]	[0.394]	NA	NA
JAVZWL010000002	JAVZWL010000002@5	392606	393004	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[432]	['6.40e-06']	[0.421]	[0.508]	NA	NA
JAVZWL010000001	JAVZWL010000001@38	1387975	1388928	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1478]	['3.60e-07']	[0.447]	[0.475]	NA	NA
JAVZWL010000001	JAVZWL010000001@5	174488	174865	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[207]	['1.30e-05']	[0.397]	[0.381]	NA	NA
JAVZWL010000001	JAVZWL010000001@15	597860	599398	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[631]	['5.80e-09']	[0.304]	[0.37]	NA	NA
JAVZWL010000001	JAVZWL010000001@47	1679314	1682581	False	17%	NA	III-B	4.0	['Cmr5gr11_7_CAS-III-B', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[1819, 1823]	['2.60e-03', '6.90e-04']	[0.439, 0.655]	[0.649, 0.508]	1	NA
JAVZWL010000001	JAVZWL010000001@21	692584	693300	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[717]	['4.40e-14']	[0.757]	[0.707]	NA	NA
JAVZWL010000001	JAVZWL010000001@23	731081	731437	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[760]	['7.40e-05']	[0.597]	[0.559]	NA	NA
JAVZWL010000001	JAVZWL010000001@39	1410895	1411227	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1502]	['8.30e-10']	[0.658]	[0.669]	NA	NA
JAVZWL010000001	JAVZWL010000001@19	656595	656945	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[676]	['7.00e-19']	[0.752]	[0.822]	NA	NA
JAVZWL010000001	JAVZWL010000001@34	1181430	1182380	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1259]	['1.90e-06']	[0.303]	[0.345]	NA	NA
JAVZWL010000001	JAVZWL010000001@33	1144055	1144579	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[1224]	['3.60e-07']	[0.394]	[0.317]	NA	NA
JAVZWL010000001	JAVZWL010000001@37	1377096	1377431	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1465]	['2.00e-07']	[0.67]	[0.669]	NA	NA
JAVZWL010000001	JAVZWL010000001@31	1088583	1090805	False	20%	0%	I-D	4.0	['Cas3_0_CAS-I-D']	[1167]	['7.90e-18']	[0.359]	[0.414]	-1	NA
JAVZWL010000002	JAVZWL010000002@3	284636	285277	False	0%	0%	I-B	4.0	['Cas11b_0_CAS-I-B']	[297]	['3.90e-03']	[0.537]	[0.676]	NA	NA
JAVZWL010000001	JAVZWL010000001@28	936439	936690	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[991]	['8.30e-09']	[0.845]	[0.653]	NA	NA
JAVZWL010000001	JAVZWL010000001@30	1022786	1023517	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1093]	['1.60e-06']	[0.459]	[0.37]	NA	NA
JAVZWL010000001	JAVZWL010000001@44	1540667	1543384	False	14%	0%	I-A	1.0	['Cas3_0_I']	[1665]	['2.30e-18']	[0.351]	[0.894]	-1	NA
JAVZWL010000001	JAVZWL010000001@24	755611	755850	False	17%	0%	I-E	4.0	['Cse2_0_IE']	[790]	['6.20e-04']	[0.613]	[0.308]	-1	NA
JAVZWL010000001	JAVZWL010000001@16	619631	620248	False	0%	33%	I-A	1.0	['Cas4_0_I-II']	[647]	['1.20e-04']	[0.364]	[0.428]	NA	-1
JAVZWL010000001	JAVZWL010000001@32	1112652	1113557	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1191]	['5.20e-06']	[0.368]	[0.366]	NA	NA
