Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
CP035730	CP035730@32	999896	1000216	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1060]	['4.70e-08']	[0.748]	[0.771]	NA	NA
CP035730	CP035730@41	1267098	1267439	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1324]	['1.60e-19']	[0.798]	[0.839]	NA	NA
CP035730	CP035730@69	2265723	2266481	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2416]	['1.60e-06']	[0.415]	[0.486]	NA	NA
CP035730	CP035730@25	839374	840102	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[882]	['9.90e-10']	[0.519]	[0.44]	NA	NA
CP035730	CP035730@64	2153031	2153699	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2290]	['1.00e-04']	[0.516]	[0.528]	NA	NA
CP035730	CP035730@29	964289	964600	False	0%	0%	I-B	4.0	['Cas11b_2_CAS-I-B']	[1013]	['6.60e-03']	[0.49]	[0.5]	NA	NA
CP035730	CP035730@82	2663909	2664304	False	14%	0%	I-A	4.0	['Csa5gr11_1_CAS-I-A']	[2867]	['5.40e-03']	[0.583]	[0.71]	-1	NA
CP035730	CP035730@10	390921	392786	False	14%	0%	I-A	1.0	['Cas3_0_I']	[338]	['8.90e-12']	[0.45]	[0.601]	-1	NA
CP035730	CP035730@50	1561978	1562427	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1647]	['1.00e-06']	[0.64]	[0.703]	NA	NA
CP035730	CP035730@63	2045541	2049985	False	0%	NA	III-A	1.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[2184, 2188]	['2.80e-06', '2.70e-05']	[0.837, 0.376]	[0.61, 0.433]	NA	NA
CP035730	CP035730@30	979737	980405	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[1034, 1035]	['4.00e-04', '6.20e-06']	[0.617, 0.809]	[0.492, 0.661]	NA	NA
CP035730	CP035730@38	1167077	1168135	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1228]	['7.00e-22']	[0.918]	[0.94]	NA	NA
CP035730	CP035730@27	929246	931994	False	0%	33%	II-A	3.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Csn2_7_CAS-II-A']	[977, 980]	['8.00e-06', '1.50e-03']	[0.608, 0.425]	[0.407, 0.384]	NA	-1
CP035730	CP035730@2	28531	29502	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[25]	['5.00e-03']	[0.349]	[0.394]	NA	NA
CP035730	CP035730@78	2574970	2576616	False	20%	NA	IV-A1	2.0	['Csf4_0_IVA']	[2775]	['3.50e-11']	[0.574]	[0.488]	1	NA
CP035730	CP035730@23	733780	734235	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[753]	['1.50e-07']	[0.625]	[0.376]	NA	NA
CP035730	CP035730@34	1071150	1072674	False	14%	0%	I-A	4.0	['Csa5gr11_7_CAS-I-A', 'htpX_0_CAS-III-B']	[1137, 1138]	['1.20e-03', '2.20e-10']	[0.583, 0.942]	[0.6, 0.857]	1	NA
CP035730	CP035730@67	2195976	2196719	False	14%	0%	I-A	2.0	['Cas6_8_CAS-I-II-III-IV-V-VI']	[2336]	['5.10e-40']	[0.964]	[0.92]	-1	NA
CP035730	CP035730@8	239773	241158	False	0%	NA	III-A	1.0	['Csx1_18_CAS-III']	[204]	['5.90e-31']	[0.881]	[0.995]	NA	NA
CP035730	CP035730@9	362457	363173	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[307]	['5.90e-11']	[0.397]	[0.303]	NA	NA
CP035730	CP035730@3	47035	47754	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[41]	['1.60e-15']	[0.704]	[0.659]	NA	NA
CP035730	CP035730@56	1822321	1822629	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1934]	['4.50e-09']	[0.825]	[0.661]	NA	NA
CP035730	CP035730@40	1231948	1232688	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1290]	['8.60e-05']	[0.437]	[0.356]	NA	NA
CP035730	CP035730@79	2608638	2610854	False	20%	0%	I-D	4.0	['Cas3_0_CAS-I-D']	[2811]	['5.00e-22']	[0.388]	[0.45]	-1	NA
