Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
CP084166	CP084166@35	1429918	1430118	False	0%	33%	I-A	2.0	['Cas4_5_CAS-I-II-III-IV-V-VI']	[1198]	['3.60e-03']	[0.746]	[0.311]	NA	1
CP084166	CP084166@16	672884	673630	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[529]	['2.20e-06']	[0.426]	[0.345]	NA	NA
CP084166	CP084166@59	2761570	2762040	False	0%	0%	I-B	4.0	['Csa5gr11_0_CAS-III-B']	[2397]	['6.80e-03']	[0.42]	[0.467]	NA	NA
CP084166	CP084166@7	349213	350070	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[268]	['3.20e-05']	[0.346]	[0.398]	NA	NA
CP084166	CP084166@64	3077103	3081672	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[2676, 2679]	['3.60e-16', '1.90e-09']	[0.556, 0.564]	[0.653, 0.703]	NA	NA
CP084166	CP084166@36	1505449	1506147	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1275]	['5.30e-17']	[0.588]	[0.678]	NA	NA
CP084166	CP084166@6	345538	345960	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[263]	['1.30e-15']	[0.695]	[0.678]	NA	NA
CP084166	CP084166@37	1523859	1526387	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[1290]	['6.40e-06']	[0.416]	[0.482]	NA	NA
CP084166	CP084166@13	615470	616513	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[488]	['3.30e-06']	[0.333]	[0.405]	NA	NA
CP084166	CP084166@4	257247	260082	False	20%	0%	I-B	4.0	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Cas7_0_CAS-I-B']	[204, 207]	['2.60e-08', '4.60e-03']	[0.791, 0.754]	[0.636, 0.379]	-1	NA
CP084166	CP084166@31	1251415	1252173	False	0%	NA	III-A	1.0	['Csx1_18_CAS-III']	[1045]	['4.40e-04']	[0.486]	[0.316]	NA	NA
CP084166	CP084166@52	2370747	2373293	False	20%	0%	I-D	4.0	['Cas3_0_ID']	[2078]	['4.60e-20']	[0.303]	[0.692]	1	NA
CP084166	CP084166@27	1119299	1119898	False	20%	NA	III-A	2.0	['Csm3gr7_1_CAS-III-A-III-D']	[928]	['3.80e-03']	[0.325]	[0.302]	1	NA
CP084166	CP084166@58	2718888	2719664	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[2359]	['4.20e-03']	[0.753]	[0.395]	NA	NA
CP084166	CP084166@19	757919	758764	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[610]	['4.80e-07']	[0.355]	[0.342]	NA	NA
CP084166	CP084166@61	2870465	2870746	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2492]	['1.10e-09']	[0.681]	[0.602]	NA	NA
CP084166	CP084166@28	1126118	1128367	False	0%	NA	III-A	1.0	['CasR_1_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[933, 935]	['3.30e-03', '5.10e-08']	[0.434, 0.354]	[0.307, 0.313]	NA	NA
CP084166	CP084166@56	2547040	2547810	False	14%	0%	I-A	1.0	['Cas3_1_I']	[2222]	['4.00e-03']	[0.537]	[0.787]	1	NA
CP084166	CP084166@20	820547	821002	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[675]	['3.00e-04']	[0.789]	[0.624]	NA	NA
CP084166	CP084166@26	1110529	1111560	False	0%	NA	III-A	1.0	['TPR_1_CAS-III-A']	[919]	['2.60e-06']	[0.762]	[0.325]	NA	NA
CP084166	CP084166@9	384553	384900	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[297]	['7.10e-05']	[0.655]	[0.653]	NA	NA
CP084166	CP084166@1	135585	137333	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[101]	['1.70e-06']	[0.322]	[0.521]	NA	NA
CP084166	CP084166@39	1632530	1633990	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[1390]	['3.10e-04']	[0.302]	[0.415]	NA	NA
CP084166	CP084166@3	208900	209634	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[160]	['1.50e-08']	[0.669]	[0.563]	NA	NA
CP084166	CP084166@33	1373601	1375190	False	0%	NA	III-A	1.0	['TPR_1_CAS-III-A']	[1150]	['3.70e-05']	[0.519]	[0.773]	NA	NA
