Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
JAENYE010000004	JAENYE010000004@3	178079	178687	False	0%	0%	I-A	0.0	['CasR_0_CAS-I-II-III-IV-V-VI']	[155]	['5.30e-03']	[0.542]	[0.399]	NA	NA
JAENYE010000005	JAENYE010000005@3	102358	105561	False	0%	NA	III-A	1.0	['TPR_1_CAS-III-A']	[102]	['4.00e-16']	[0.496]	[0.344]	NA	NA
JAENYE010000003	JAENYE010000003@1	41713	42336	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[40]	['3.50e-08']	[0.596]	[0.831]	NA	NA
JAENYE010000001	JAENYE010000001@2	95343	95768	False	0%	33%	I-A	2.0	['Cas4_5_CAS-I-II-III-IV-V-VI']	[99]	['3.10e-03']	[0.535]	[0.429]	NA	-1
JAENYE010000006	JAENYE010000006@1	9447	11171	False	0%	0%	I-A	0.0	['RT_0_CAS-I-II-III-IV-V-VI']	[10]	['5.70e-31']	[0.468]	[0.991]	NA	NA
JAENYE010000001	JAENYE010000001@5	209697	210359	False	0%	33%	I-A	1.0	['Cas4_0_I-II']	[218]	['5.20e-16']	[0.932]	[0.994]	NA	1
JAENYE010000001	JAENYE010000001@4	156093	156986	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[165]	['2.20e-05']	[0.336]	[0.382]	NA	NA
JAENYE010000003	JAENYE010000003@4	163289	165298	False	20%	NA	IV-A1	2.0	['Csf4_0_IVA']	[166]	['9.80e-14']	[0.36]	[0.386]	-1	NA
JAENYE010000001	JAENYE010000001@15	607264	607497	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[628]	['1.00e-05']	[0.769]	[0.534]	NA	NA
JAENYE010000001	JAENYE010000001@17	739028	739720	False	0%	NA	III-B	1.0	['CasR_1_CAS-III-B']	[763]	['5.50e-04']	[0.307]	[0.405]	NA	NA
JAENYE010000002	JAENYE010000002@6	329631	336214	False	25%	33%	I-C	4.0	['Cas3_1_I', 'HEAT_CxxC_PDDEXK_0_CAS-I-C', 'Cas4_5_CAS-I-II-III-IV-V-VI']	[310, 313, 315]	['1.20e-06', '7.20e-04', '5.50e-03']	[0.321, 0.371, 0.621]	[0.618, 0.316, 0.366]	1	-1
JAENYE010000005	JAENYE010000005@2	46875	49604	False	14%	0%	I-A	1.0	['Cas3_0_I']	[51]	['1.90e-11']	[0.321]	[0.88]	1	NA
JAENYE010000007	JAENYE010000007@1	77379	78896	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[74]	['1.00e-20']	[0.346]	[0.691]	NA	NA
